dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen,yearOfCreation,yearCrawled,monthOfCreation,monthCrawled,yearsOld,monthsOld
2016-03-10 10:56:10,Jeep_Commander_3.0_CRD_DPF_Automatik_Overland_1._Hand,privat,Offer,16500,test,suv,2007,automatik,218,andere,150000,Oct,Diesel,jeep,No,2016-03-10 00:00:00,88099,2016-04-07 00:16:27,2016,2016,March,March,9,2
2016-03-29 11:52:13,Jeep_Cherokee_3.7_Limited_Rechtslenker,privat,Offer,2100,test,suv,2002,automatik,211,cherokee,150000,Mar,Gasoline,jeep,No,2016-03-29 00:00:00,6749,2016-04-05 21:45:21,2016,2016,March,March,14,9
2016-03-23 13:59:29,Jeep_Wrangler_4.0_Sport,privat,Offer,12500,test,suv,2002,manuell,177,wrangler,125000,Oct,Gasoline,jeep,No,2016-03-23 00:00:00,35745,2016-04-06 12:45:10,2016,2016,March,March,14,2
2016-03-10 11:40:39,Jeep_Grand_Cherokee_US_Version,privat,Offer,1800,test,suv,1996,automatik,177,grand,150000,Jul,Gasoline,jeep,No,2016-03-10 00:00:00,80937,2016-03-14 06:17:41,2016,2016,March,March,20,5
2016-04-04 12:54:38,Jeep_Cherokee_2.5_TD,privat,Offer,4200,control,suv,2001,manuell,116,cherokee,150000,Mar,Diesel,jeep,No,2016-04-04 00:00:00,52134,2016-04-06 14:45:14,2016,2016,April,April,15,9
2016-03-27 15:58:02,Jeep_Cherokee_4.0_Limited,privat,Offer,6500,control,suv,1999,automatik,173,cherokee,150000,Nov,Gasoline,jeep,No,2016-03-27 00:00:00,54570,2016-04-07 14:56:10,2016,2016,March,March,17,1
2016-03-24 13:37:20,Jeep_JEEP_Grand_Cherokee_5.2_limitet,privat,Offer,4500,control,suv,1998,automatik,212,grand,150000,Jan,Gasoline,jeep,No,2016-03-24 00:00:00,72280,2016-04-07 04:45:16,2016,2016,March,March,18,11
2016-03-10 14:48:53,Jeep_Wrangler__fuer_Bastler_/_zum_Ausschlachten_/_Teilespender,privat,Offer,1500,test,suv,1980,manuell,0,wrangler,100000,Jun,Gasoline,jeep,Yes,2016-03-10 00:00:00,91085,2016-03-15 05:46:50,2016,2016,March,March,36,6
2016-03-30 14:36:58,Jeep_Wrangler_2.5_Sport__SOFTTOP+HARDTOP,privat,Offer,6950,control,suv,1997,manuell,118,wrangler,150000,Nov,Gasoline,jeep,No,2016-03-30 00:00:00,28197,2016-04-01 08:17:50,2016,2016,March,March,19,1
2016-03-09 18:55:25,Jeep_Commander_Overland_Automatik_3_0_CRD,privat,Offer,17000,test,suv,2007,automatik,218,andere,150000,Oct,Diesel,jeep,No,2016-03-09 00:00:00,2625,2016-03-12 04:46:17,2016,2016,March,March,9,2
2016-03-14 21:57:40,Jeep_Willys_OVERLAND_M38_A1,privat,Offer,16800,test,suv,1953,manuell,68,andere,20000,Jul,Gasoline,jeep,No,2016-03-14 00:00:00,67105,2016-04-06 14:46:50,2016,2016,March,March,63,5
2016-03-21 17:42:52,Jeep_Grand_Cherokee_2.7_CRD_Vision_Series,privat,Offer,6600,control,suv,2004,automatik,163,grand,150000,Mar,Diesel,jeep,No,2016-03-21 00:00:00,12249,2016-03-24 06:46:50,2016,2016,March,March,12,9
2016-03-26 21:39:20,Jeep_Grand_Cherokee_2.7_CRD_Limidet_Gruene_Plak._DPF,privat,Offer,6990,control,suv,2003,automatik,163,grand,150000,Nov,Diesel,jeep,No,2016-03-26 00:00:00,50769,2016-04-06 12:17:25,2016,2016,March,March,13,1
2016-03-14 11:06:21,Jeep_Wrangler_2.5_TÜV_2018_NEU_Felgen_+_Bereifung,privat,Offer,4995,control,suv,1991,manuell,121,wrangler,150000,Sep,Gasoline,jeep,No,2016-03-14 00:00:00,35633,2016-04-07 00:44:27,2016,2016,March,March,25,3
2016-03-05 14:22:18,Jeep_Grand_Cheeroke_Limited,privat,Offer,24500,test,suv,2011,automatik,177,grand,80000,Jul,Diesel,jeep,Other,2016-03-04 00:00:00,60323,2016-03-21 11:46:22,2016,2016,March,March,5,5
2016-04-03 14:37:02,Jeep_Grand_Cherokee_4.0_Limited_LPG__GPL____Gas,privat,Offer,2990,test,suv,1996,automatik,177,grand,150000,Oct,Gasoline,jeep,No,2016-04-03 00:00:00,85055,2016-04-05 13:18:02,2016,2016,April,April,20,2
2016-03-31 21:51:13,Jeep_Cherokee,privat,Offer,2300,test,suv,1996,manuell,116,cherokee,150000,Jan,Diesel,jeep,Other,2016-03-31 00:00:00,6258,2016-04-06 17:44:25,2016,2016,March,March,20,11
2016-03-15 00:50:00,CJ7_33/12_5_8Zoll_Hoch_4.0XJ_Motor_Automatik_H_Zulassung_Renegade,privat,Offer,7600,test,suv,1984,automatik,0,andere,150000,Mar,Gasoline,jeep,No,2016-03-14 00:00:00,46325,2016-03-22 06:18:39,2016,2016,March,March,32,9
2016-03-12 10:59:20,Jeep_Compass_2.4I_4x4_CVT_Limited_Prins_LPG_Leder_SHZ,privat,Offer,15900,control,suv,2013,automatik,170,andere,70000,Feb,Gasoline,jeep,No,2016-03-12 00:00:00,33729,2016-03-17 08:45:31,2016,2016,March,March,3,10
2016-04-02 02:57:13,Jeep_Commander_3.0_CRD_DPF_Automatik_Limited,privat,Offer,16999,control,suv,2007,automatik,218,andere,150000,Feb,Diesel,jeep,No,2016-04-02 00:00:00,42115,2016-04-06 06:17:37,2016,2016,April,April,9,10
2016-03-20 09:46:45,Wrangler_TJ_2006,privat,Offer,19700,control,suv,2006,automatik,177,wrangler,70000,Jul,,jeep,No,2016-03-20 00:00:00,73271,2016-04-04 04:17:22,2016,2016,March,March,10,5
2016-03-07 12:38:24,Grand_Cherokee_2.7_CRD__Klimatronic__Ahk__Navi___HU_6/2017,privat,Offer,5900,test,suv,2004,automatik,163,cherokee,150000,Dec,Diesel,jeep,No,2016-03-07 00:00:00,94344,2016-03-23 13:45:14,2016,2016,March,March,12,0
2016-03-11 10:51:00,Jeep_Commander_3.0_CRD_AUT_NAVI_LEDER_PANO_7P,privat,Offer,7450,test,suv,2006,automatik,218,andere,150000,Aug,Diesel,jeep,No,2016-03-11 00:00:00,48455,2016-03-11 10:51:00,2016,2016,March,March,10,4
2016-04-03 18:49:14,Jeep_Wrangler_3.8_Automatik_Rubicon,privat,Offer,19980,control,suv,2007,automatik,208,wrangler,90000,Jul,Gasoline,jeep,No,2016-04-03 00:00:00,82538,2016-04-05 19:18:50,2016,2016,April,April,9,5
2016-03-23 14:51:40,Jeep_Grand_Cherokee_4.0_TSi,privat,Offer,3500,test,suv,1998,automatik,177,grand,125000,Oct,Gasoline,jeep,No,2016-03-23 00:00:00,52078,2016-03-23 15:41:06,2016,2016,March,March,18,2
2016-03-12 15:39:10,Jeep_Commander_3.0_CRD_DPF_Automatik_Overland,privat,Offer,12400,control,suv,2007,automatik,218,andere,150000,Dec,Diesel,jeep,No,2016-03-12 00:00:00,45127,2016-03-23 05:22:46,2016,2016,March,March,9,0
2016-03-16 13:57:46,Jeep_Grand_Cherokee_4.0_Limited,privat,Offer,2900,control,suv,1996,automatik,177,grand,150000,Apr,Gasoline,jeep,No,2016-03-16 00:00:00,77833,2016-03-19 10:48:35,2016,2016,March,March,20,8
2016-03-20 04:02:46,Jeep_Grand_Cherokee_WJ_Limited,privat,Offer,7900,control,suv,1999,automatik,224,andere,150000,Apr,Gasoline,jeep,No,2016-03-20 00:00:00,91322,2016-04-06 03:45:45,2016,2016,March,March,17,8
2016-04-02 17:49:38,Jeep_Grand_Cherokee_4.7_Limited,privat,Offer,6500,control,suv,1999,automatik,220,grand,150000,Jun,Gasoline,jeep,No,2016-04-02 00:00:00,53498,2016-04-06 17:17:42,2016,2016,April,April,17,6
2016-03-25 15:55:42,Jeep_Grand_Cherokee_3.0_CRD_Automatik_Standheizung,privat,Offer,7655,test,suv,2006,automatik,218,grand,150000,Dec,Diesel,jeep,Yes,2016-03-25 00:00:00,28857,2016-04-06 20:16:50,2016,2016,March,March,10,0
2016-03-11 19:39:20,SUCHE_Jeep_Wrangler_YJ_mit_4_Liter_Motor,privat,Offer,0,test,suv,1985,Unspecified,0,wrangler,150000,Jan,,jeep,Other,2016-03-11 00:00:00,40470,2016-04-06 00:16:36,2016,2016,March,March,31,11
2016-03-07 11:37:13,Jeep_cherokee,privat,Offer,900,test,suv,1991,automatik,0,cherokee,150000,Aug,Gasoline,jeep,Other,2016-03-07 00:00:00,91056,2016-03-11 16:17:23,2016,2016,March,March,25,4
2016-03-24 12:52:31,Jeep_Grand_Cherokee_3.0_CRD_Automatik,privat,Offer,12900,test,suv,2006,automatik,218,grand,150000,Dec,Diesel,jeep,No,2016-03-24 00:00:00,73230,2016-04-03 02:46:00,2016,2016,March,March,10,0
2016-04-02 15:55:24,Jeep_Grand_Cherokee_5_2_V8,privat,Offer,5800,control,suv,1996,automatik,212,cherokee,150000,Jun,Gasoline,jeep,No,2016-04-02 00:00:00,24972,2016-04-06 14:46:09,2016,2016,April,April,20,6
2016-03-07 09:53:52,Jeep_Commander_3.0_CRD_DPF_Automatik_Overland,privat,Offer,16750,control,suv,2008,automatik,218,andere,125000,Nov,Diesel,jeep,No,2016-03-07 00:00:00,71634,2016-04-06 22:47:17,2016,2016,March,March,8,1
2016-04-04 21:58:22,Jeep_Wrangler_100%_Orginal,privat,Offer,5500,test,suv,1991,manuell,178,wrangler,125000,Mar,Gasoline,jeep,No,2016-04-04 00:00:00,63512,2016-04-07 01:16:39,2016,2016,April,April,25,9
2016-03-11 09:52:35,Grand_Cherokee_4l_absolute_Vollaustattung,privat,Offer,2650,control,suv,2001,automatik,184,cherokee,150000,Sep,Gasoline,jeep,Other,2016-03-11 00:00:00,76593,2016-03-12 14:15:22,2016,2016,March,March,15,3
2016-03-06 21:37:24,Jeep_Grand_Cherokee_3.0_CRD_S_Limited_SRT_TÜV_NEU,privat,Offer,16400,control,suv,2008,automatik,218,grand,150000,Jul,Diesel,jeep,No,2016-03-06 00:00:00,83395,2016-04-07 00:46:13,2016,2016,March,March,8,5
2016-04-04 22:54:28,Jeep_Wrangler_TJ_2.4,privat,Offer,9200,test,suv,2003,Unspecified,143,wrangler,100000,Jan,Gasoline,jeep,Other,2016-04-04 00:00:00,25365,2016-04-07 01:46:07,2016,2016,April,April,13,11
2016-03-30 20:25:24,Jeep_Grand_Cherokee_2.7_CRD_Limited,privat,Offer,7400,control,suv,2003,automatik,163,grand,150000,Jun,Diesel,jeep,No,2016-03-30 00:00:00,55413,2016-04-05 12:46:04,2016,2016,March,March,13,6
2016-03-10 14:37:14,Jeep_Eagle_Wangler___USA___Hard_Top,privat,Offer,4500,test,suv,1995,manuell,125,wrangler,100000,Mar,Gasoline,jeep,No,2016-03-10 00:00:00,55444,2016-03-11 12:41:24,2016,2016,March,March,21,9
2016-03-25 15:37:38,CJ_7_AMC_4_2_L,privat,Offer,8500,test,suv,1979,manuell,115,andere,70000,Aug,Gasoline,jeep,Other,2016-03-25 00:00:00,33758,2016-04-07 12:45:27,2016,2016,March,March,37,4
2016-03-09 09:55:28,Jeep_Patriot,privat,Offer,8750,test,suv,2007,manuell,170,andere,125000,Aug,Gasoline,jeep,No,2016-03-09 00:00:00,85250,2016-03-11 01:46:34,2016,2016,March,March,9,4
2016-03-24 18:36:19,Jeep_Grand_Cherokee_2.7_CRD_Final_Edition,privat,Offer,7500,test,suv,2005,automatik,163,grand,150000,Jun,Diesel,jeep,No,2016-03-24 00:00:00,7607,2016-03-27 16:17:38,2016,2016,March,March,11,6
2016-04-03 18:52:33,Jeep_Cherokee_2.8_CRD_Automatik_Limited,privat,Offer,8400,control,suv,2006,automatik,163,cherokee,90000,Sep,Diesel,jeep,No,2016-04-03 00:00:00,56825,2016-04-05 19:19:08,2016,2016,April,April,10,3
2016-03-31 15:56:16,Jeep_Grand_Cherokee_4.0_Limited_MCM_Edition_TIP_TOP!,privat,Offer,3333,control,suv,1998,automatik,177,grand,150000,Jan,Gasoline,jeep,No,2016-03-31 00:00:00,41238,2016-04-06 09:44:31,2016,2016,March,March,18,11
2016-03-09 11:38:15,Jeep_Grand_Cherokee_5.2_Limited_mit_LPG_Anlage,privat,Offer,5500,test,suv,1996,automatik,212,grand,150000,Nov,Gasoline,jeep,No,2016-03-09 00:00:00,30855,2016-03-20 01:17:19,2016,2016,March,March,20,1
2016-04-03 15:25:20,Cherokee_Limited,privat,Offer,1200,test,suv,2000,manuell,116,cherokee,150000,Jan,Diesel,jeep,Yes,2016-04-03 00:00:00,56567,2016-04-04 20:10:50,2016,2016,April,April,16,11
2016-03-19 08:54:07,Jeep_Commander_3.0_CRD_DPF_Automatik_Limited,privat,Offer,3600,test,suv,2006,automatik,218,andere,150000,Mar,Diesel,jeep,Yes,2016-03-19 00:00:00,12053,2016-04-06 06:16:38,2016,2016,March,March,10,9
2016-04-05 11:46:21,Jeep_Wrangler_4.0_Sport,privat,Offer,12800,test,suv,1998,manuell,177,wrangler,150000,Jul,Gasoline,jeep,No,2016-04-05 00:00:00,36277,2016-04-05 11:46:21,2016,2016,April,April,18,5
2016-03-07 20:54:54,Jeep_Patriot_Diesel_2_0L_140_PS,privat,Offer,9500,test,suv,2008,manuell,140,andere,150000,Jan,Diesel,jeep,Other,2016-03-07 00:00:00,81247,2016-03-21 04:46:09,2016,2016,March,March,8,11
2016-04-03 13:48:06,Jeep_Grand_Cherokee_3.0_CRD_Automatik_DPF_Overland,privat,Offer,14990,control,suv,2006,automatik,218,grand,125000,Oct,Diesel,jeep,Yes,2016-04-03 00:00:00,53925,2016-04-05 12:46:13,2016,2016,April,April,10,2
2016-03-08 03:36:44,Jeep_Compass,privat,Offer,13950,control,suv,2012,automatik,0,andere,70000,May,Gasoline,jeep,No,2016-03-08 00:00:00,3253,2016-03-10 12:50:23,2016,2016,March,March,4,7
2016-03-31 23:51:32,Jeep_Grand_Cherokee_5.2_LPG,privat,Offer,5600,control,suv,1997,automatik,212,grand,150000,Mar,Gasoline,jeep,No,2016-03-31 00:00:00,49586,2016-04-07 02:44:22,2016,2016,March,March,19,9
