dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen,yearOfCreation,yearCrawled,monthOfCreation,monthCrawled,yearsOld,monthsOld
2016-03-26 14:46:12,Lada_Niva_mit_Tuev,privat,Offer,0,control,suv,2004,manuell,0,niva,60000,Feb,Gasoline,lada,No,2016-03-26 00:00:00,96515,2016-03-29 17:15:35,2016,2016,March,March,12,10
2016-03-26 14:38:40,Lada_Niva_aus_BJ_2004,privat,Offer,950,control,suv,2004,manuell,0,niva,50000,Apr,Gasoline,lada,Yes,2016-03-26 00:00:00,52441,2016-03-28 02:46:13,2016,2016,March,March,12,8
2016-03-14 14:44:47,Lada_Niva_1.7i,privat,Offer,3500,control,suv,1999,manuell,0,niva,90000,Jun,Gasoline,lada,No,2016-03-14 00:00:00,54673,2016-04-05 16:44:51,2016,2016,March,March,17,6
2016-03-23 10:52:00,Lada_Niva_1.7i_Only,privat,Offer,6500,control,suv,2011,manuell,83,niva,80000,Mar,Gasoline,lada,No,2016-03-23 00:00:00,79771,2016-04-07 12:16:51,2016,2016,March,March,5,9
2016-03-11 15:39:16,LADA_NIVA_4x4_/_AHK_/_LPG,privat,Offer,3990,test,suv,2008,manuell,82,niva,70000,Nov,Lpg,lada,No,2016-03-11 00:00:00,79618,2016-03-12 19:45:16,2016,2016,March,March,8,1
2016-03-26 08:57:57,Lada_Niva_1.7i,privat,Offer,4150,test,suv,2009,manuell,82,niva,40000,Jul,Gasoline,lada,No,2016-03-26 00:00:00,96515,2016-04-03 20:44:31,2016,2016,March,March,7,5
2016-03-20 11:47:49,Lada_Niva_1.7i,privat,Offer,850,test,suv,2004,manuell,82,niva,50000,Sep,Gasoline,lada,Yes,2016-03-20 00:00:00,54668,2016-03-25 10:19:09,2016,2016,March,March,12,3
2016-03-16 14:36:25,Lada_Niva_Gelaendewagen_fuer_Jaeger_ud_Outdoorfans,privat,Offer,2500,test,suv,2008,manuell,84,niva,100000,Dec,Lpg,lada,Yes,2016-03-16 00:00:00,66798,2016-04-04 11:46:13,2016,2016,March,March,8,0
2016-03-14 09:56:07,Lada_Niva_1.7i_Only,privat,Offer,5990,control,suv,2006,manuell,80,niva,50000,Dec,Gasoline,lada,No,2016-03-14 00:00:00,8606,2016-03-22 03:46:44,2016,2016,March,March,10,0
2016-03-22 17:54:57,Lada_Niva__2006__104_Tod_km__Lpg__Haengerzug,privat,Offer,999,control,suv,2006,manuell,87,niva,125000,May,Lpg,lada,Other,2016-03-22 00:00:00,17291,2016-03-22 17:54:57,2016,2016,March,March,10,7
2016-03-19 17:54:14,Lada_Niva_1.7i,privat,Offer,2800,control,suv,2008,manuell,82,niva,150000,Dec,Gasoline,lada,No,2016-03-19 00:00:00,82272,2016-03-19 17:54:14,2016,2016,March,March,8,0
2016-03-23 15:50:21,Lada_Niva_1.7i,privat,Offer,4500,test,suv,2009,manuell,82,niva,40000,Jul,Gasoline,lada,No,2016-03-23 00:00:00,96515,2016-03-24 23:45:25,2016,2016,March,March,7,5
2016-03-28 15:46:40,Lada_Niva___Sondermodell_Taiga_,privat,Offer,1600,control,suv,2005,manuell,80,niva,60000,Jul,Gasoline,lada,Yes,2016-03-28 00:00:00,99947,2016-04-02 20:16:44,2016,2016,March,March,11,5
2016-03-31 14:49:59,Lada_Niva,privat,Offer,6000,control,suv,2012,Unspecified,0,niva,70000,Feb,Gasoline,lada,No,2016-03-31 00:00:00,95236,2016-03-31 14:49:59,2016,2016,March,March,4,10
2016-03-27 14:48:20,Lada_Niva_komplett_Umbau_mit_zusaetzl._E85_Anlage,privat,Offer,5850,control,suv,2011,Unspecified,0,Other,60000,Apr,Gasoline,lada,No,2016-03-27 00:00:00,19217,2016-04-07 11:44:58,2016,2016,March,March,5,8
2016-03-16 17:50:28,Lada_Niva_4X4_1.7_TÜV_1.2017,privat,Offer,3800,control,suv,2006,manuell,86,niva,50000,Jun,,lada,Other,2016-03-16 00:00:00,57078,2016-03-28 18:19:35,2016,2016,March,March,10,6
2016-03-08 18:56:10,Ladda_Niva,privat,Offer,5900,test,suv,2009,manuell,82,niva,20000,Jun,Gasoline,lada,No,2016-03-04 00:00:00,63128,2016-03-21 12:15:24,2016,2016,March,March,7,6
2016-03-26 09:36:20,Lada_Niva_1.7i,privat,Offer,2500,control,suv,2002,manuell,82,niva,70000,Nov,Gasoline,lada,No,2016-03-26 00:00:00,9432,2016-04-05 19:47:02,2016,2016,March,March,14,1
2016-04-03 09:54:55,Lada_Niva,privat,Offer,3650,control,suv,2008,manuell,82,niva,50000,Sep,Gasoline,lada,No,2016-04-03 00:00:00,17034,2016-04-05 08:16:50,2016,2016,April,April,8,3
2016-04-06 08:36:34,Lada_Niva_/_Taiga_4x4_im_Safari_Dekor_mit_1_9T_AHK,privat,Offer,12000,test,suv,2014,manuell,83,niva,20000,Oct,Gasoline,lada,No,2016-04-06 00:00:00,72202,2016-04-06 08:36:34,2016,2016,April,April,2,2
2016-03-25 13:48:09,Lada_Niva_1.7i_Winterdienstfahrzeug,privat,Offer,4800,test,suv,2008,manuell,82,niva,60000,Feb,Gasoline,lada,No,2016-03-25 00:00:00,71636,2016-04-06 16:17:14,2016,2016,March,March,8,10
2016-03-09 07:55:44,Lada_Niva_1.7_Allrad_fuer_Bastler,privat,Offer,1500,test,suv,2003,manuell,82,Other,125000,Jan,Gasoline,lada,Other,2016-03-09 00:00:00,15910,2016-03-12 03:15:30,2016,2016,March,March,13,11
2016-03-27 16:48:50,Lada_Niva_1.7i_Hunter,privat,Offer,5900,test,suv,2009,manuell,82,niva,20000,Oct,Gasoline,lada,No,2016-03-27 00:00:00,72285,2016-04-05 12:21:31,2016,2016,March,March,7,2
2016-03-11 08:38:15,Lada_Niva_4+4,privat,Offer,1200,test,suv,2006,manuell,82,niva,150000,Nov,Gasoline,lada,Yes,2016-03-11 00:00:00,19406,2016-03-22 18:47:49,2016,2016,March,March,10,1
2016-03-15 17:44:11,lada_Niva_M_1.7i__mit_Sonderausstattung,privat,Offer,7499,control,suv,2013,manuell,83,niva,30000,Oct,Gasoline,lada,Other,2016-03-15 00:00:00,17033,2016-04-04 13:45:41,2016,2016,March,March,3,2
2016-03-09 07:55:19,Lada_Niva_1.7i_California_TÜV_02/2017_AHK_TAUSCH_moeglich!,privat,Offer,3700,test,suv,2005,manuell,82,niva,80000,Aug,Gasoline,lada,No,2016-03-09 00:00:00,99610,2016-03-12 17:46:39,2016,2016,March,March,11,4
2016-03-26 09:37:42,Lada_Niva_1.7i_Kult,privat,Offer,8300,control,suv,2010,manuell,82,niva,10000,Nov,Gasoline,lada,No,2016-03-26 00:00:00,86971,2016-04-05 21:17:41,2016,2016,March,March,6,1
2016-03-22 15:58:47,Lada_zu_verkaufen.,privat,Offer,1400,control,suv,2003,manuell,82,niva,60000,Jan,Gasoline,lada,Yes,2016-03-22 00:00:00,2957,2016-03-31 13:17:19,2016,2016,March,March,13,11
2016-03-27 15:56:04,Lada_Niva_1.7i__TÜV_10/2016_Servo_km_83000.ahk,privat,Offer,1450,control,suv,2005,manuell,82,niva,90000,Sep,Gasoline,lada,No,2016-03-27 00:00:00,45884,2016-03-30 21:44:43,2016,2016,March,March,11,3
2016-03-09 11:49:00,Lada_Niva_4x4,privat,Offer,8999,test,suv,2014,manuell,83,niva,20000,Mar,Gasoline,lada,No,2016-03-09 00:00:00,76689,2016-04-05 17:44:57,2016,2016,March,March,2,9
2016-03-19 13:44:54,Lada_Niva_TÜV_bis_Ende_2017_Fahrbereit,privat,Offer,2000,test,suv,2003,manuell,82,niva,60000,May,Gasoline,lada,No,2016-03-19 00:00:00,98704,2016-03-28 15:15:38,2016,2016,March,March,13,7
2016-03-16 15:54:55,LADA_Niva_4x4_mit_Anghaengerkupplung,privat,Offer,3499,test,suv,2008,manuell,82,niva,80000,May,Gasoline,lada,No,2016-03-16 00:00:00,72505,2016-04-04 18:17:53,2016,2016,March,March,8,7
2016-03-10 19:40:25,Lada_Niva_1700,privat,Offer,5550,control,suv,2009,manuell,82,niva,30000,May,Gasoline,lada,No,2016-03-10 00:00:00,66571,2016-03-13 01:45:01,2016,2016,March,March,7,7
2016-03-05 14:46:46,Lada_Niva_1.7i_California_TÜV_02/17_AHK_Faltdach_auch_Tausch_!!!!,privat,Offer,3299,control,suv,2005,manuell,82,niva,80000,Aug,Gasoline,lada,No,2016-03-05 00:00:00,99610,2016-03-24 17:16:45,2016,2016,March,March,11,4
2016-03-21 17:47:20,Lada_Niva_4x4_1_7l_Euro4_Benzin,privat,Offer,3500,control,suv,2009,manuell,0,niva,90000,Nov,Gasoline,lada,No,2016-03-21 00:00:00,17033,2016-03-30 04:47:25,2016,2016,March,March,7,1
2016-03-11 17:58:49,Lada_Niva,privat,Offer,890,control,suv,1987,manuell,0,Other,100000,Jan,Gasoline,lada,Other,2016-03-11 00:00:00,51645,2016-03-12 23:17:12,2016,2016,March,March,29,11
2016-03-30 18:50:01,Lada_Niva_mit_vielen_Extras._TÜV_NEU,privat,Offer,5900,test,suv,2009,manuell,82,niva,70000,Feb,Gasoline,lada,No,2016-03-30 00:00:00,97659,2016-04-07 10:16:55,2016,2016,March,March,7,10
2016-03-23 14:40:22,Lada_Niva__1.7_4x4,privat,Offer,2499,test,suv,2002,manuell,81,niva,80000,Aug,Gasoline,lada,Other,2016-03-23 00:00:00,59199,2016-04-01 19:25:54,2016,2016,March,March,14,4
2016-03-21 07:56:56,Lada_Niva_1_7i__2007_vom_Jaeger_abzugeben,privat,Offer,3500,control,suv,2007,Unspecified,80,niva,80000,Sep,Gasoline,lada,No,2016-03-21 00:00:00,16775,2016-04-06 02:15:25,2016,2016,March,March,9,3
2016-04-04 14:45:59,Lada_Niva_Urban__Dotz__AHK__Lederlenkrad__Schnorchel,privat,Offer,12390,test,suv,2016,manuell,83,niva,10000,Jan,Gasoline,lada,No,2016-04-04 00:00:00,44575,2016-04-06 16:15:47,2016,2016,April,April,0,11
2016-04-05 09:54:54,Lada_Niva_LPG,privat,Offer,3555,control,suv,2003,manuell,81,niva,125000,Jan,,lada,No,2016-04-05 00:00:00,48599,2016-04-07 13:16:22,2016,2016,April,April,13,11
2016-03-06 18:43:47,Lada_Niva_1.7i_Only_4x4_AHK_Facelift_/_SERVO/Gepflegt,privat,Offer,5990,control,suv,2010,manuell,82,niva,60000,Jan,Gasoline,lada,No,2016-03-06 00:00:00,59494,2016-04-06 22:18:03,2016,2016,March,March,6,11
2016-04-02 19:47:00,Lada_Niva_1.7i,privat,Offer,1000,control,suv,2003,manuell,82,niva,80000,Jul,Gasoline,lada,Yes,2016-04-02 00:00:00,86169,2016-04-02 19:47:00,2016,2016,April,April,13,5
2016-03-31 09:50:42,Lada_Niva_4+4,privat,Offer,1499,control,suv,2006,manuell,82,niva,150000,Nov,Gasoline,lada,Yes,2016-03-31 00:00:00,19406,2016-03-31 09:50:42,2016,2016,March,March,10,1
2016-03-15 11:51:20,Lada_Niva,privat,Offer,4500,test,suv,2007,manuell,82,niva,30000,Oct,Gasoline,lada,No,2016-03-15 00:00:00,9661,2016-04-05 23:18:14,2016,2016,March,March,9,2
2016-03-06 15:44:24,Lada_Niva_Allrad,privat,Offer,600,test,suv,2005,manuell,0,niva,60000,Jun,Gasoline,lada,Other,2016-03-06 00:00:00,88457,2016-03-06 15:44:24,2016,2016,March,March,11,6
2016-04-01 20:55:05,Lada_Lada_Niva_1.7i_4x4,privat,Offer,2100,test,suv,2005,manuell,82,niva,125000,Nov,Gasoline,lada,No,2016-04-01 00:00:00,73061,2016-04-05 18:19:06,2016,2016,April,April,11,1
2016-03-10 00:59:00,Lada_Niva_1.7_i_Top_Zustand..!!_Bj._2011_*_12500km_*_AHK_1900_Kg.,privat,Offer,6200,control,suv,2011,manuell,83,niva,20000,Feb,Gasoline,lada,No,2016-03-09 00:00:00,72581,2016-03-20 06:46:43,2016,2016,March,March,5,10
2016-03-21 20:06:34,Lada_Niva_1.7i_Only,privat,Offer,4200,control,suv,2007,manuell,82,niva,40000,Nov,Gasoline,lada,No,2016-03-21 00:00:00,57299,2016-03-31 06:16:16,2016,2016,March,March,9,1
2016-03-06 22:47:55,Lada_Niva_1.7i_Only_Benzin_mit_Autogas_LPG_,privat,Offer,4500,control,suv,2008,manuell,82,niva,70000,Jul,Lpg,lada,No,2016-03-06 00:00:00,66333,2016-04-05 15:17:59,2016,2016,March,March,8,5
2016-03-25 13:43:15,Lada_Niva_1.7i_California_4x4_AHK_Faltdach_Chromfelgen_TÜV_02/17!,privat,Offer,3299,test,suv,2005,manuell,82,niva,80000,Aug,Gasoline,lada,No,2016-03-25 00:00:00,99610,2016-04-06 15:44:48,2016,2016,March,March,11,4
2016-03-08 21:47:01,Lada_niva__Taiga_mit_viel_sonderzubehoer__Baujahr_2011,privat,Offer,3850,control,suv,2011,manuell,82,Other,40000,Jun,Gasoline,lada,Yes,2016-03-08 00:00:00,54675,2016-03-09 13:45:52,2016,2016,March,March,5,6
2016-03-12 12:53:28,Lada_Niva_1.7i,privat,Offer,3800,test,suv,2008,manuell,82,niva,60000,Apr,Gasoline,lada,No,2016-03-12 00:00:00,77886,2016-03-25 10:45:05,2016,2016,March,March,8,8
2016-04-04 19:44:41,Lada_Niva_8_fach_bereift_/Forstpaket/Dachgepaecktraeger/AHK,privat,Offer,7000,test,suv,2011,manuell,83,niva,40000,Nov,Gasoline,lada,No,2016-04-04 00:00:00,26506,2016-04-06 21:46:02,2016,2016,April,April,5,1
2016-03-19 16:38:51,Lada_Niva_1.7i,privat,Offer,3950,test,suv,2011,manuell,83,niva,60000,Feb,Gasoline,lada,No,2016-03-19 00:00:00,7368,2016-03-23 03:49:55,2016,2016,March,March,5,10
2016-03-13 13:47:00,LADA_NIVA_1.7i_CALIFORNIA_4x4_AHK_FALTDACH__CHROMFELGEN_TÜV_02/17,privat,Offer,3299,test,suv,2005,manuell,82,niva,80000,Aug,Gasoline,lada,No,2016-03-13 00:00:00,99610,2016-04-06 15:46:28,2016,2016,March,March,11,4
2016-03-25 15:47:04,Lada_Niva_4x4,privat,Offer,1500,test,suv,2005,manuell,82,niva,70000,Jan,Gasoline,lada,Other,2016-03-25 00:00:00,48480,2016-03-25 15:47:04,2016,2016,March,March,11,11
2016-03-23 01:57:10,Lada_Niva_4X4_1_Hand_fuer_Bastler_ohne_Tuev_Fahrbereit,privat,Offer,1100,test,suv,2008,manuell,0,niva,90000,Jan,Gasoline,lada,Yes,2016-03-23 00:00:00,23843,2016-03-23 07:00:22,2016,2016,March,March,8,11
2016-03-28 22:55:15,Lada_Andere,privat,Offer,4250,control,suv,2009,Unspecified,0,andere,70000,Mar,Gasoline,lada,No,2016-03-28 00:00:00,98673,2016-04-05 12:45:49,2016,2016,March,March,7,9
2016-03-08 18:48:29,Lada_Niva_4x4_1_7i_Deutsches_Modell_AHK__TÜV_neu__wenig_Km,privat,Offer,6500,test,suv,2011,manuell,82,niva,30000,Feb,Gasoline,lada,No,2016-03-08 00:00:00,99634,2016-04-07 12:47:15,2016,2016,March,March,5,10
2016-03-23 15:50:04,Lada_Niva,privat,Offer,4150,test,suv,2009,manuell,82,niva,40000,Jul,,lada,Other,2016-03-23 00:00:00,96515,2016-04-03 18:46:58,2016,2016,March,March,7,5
2016-03-26 22:40:11,Lada_Niva_1.7i_Only,privat,Offer,4500,test,suv,2007,manuell,82,niva,50000,Jul,Gasoline,lada,No,2016-03-26 00:00:00,83487,2016-04-06 13:46:54,2016,2016,March,March,9,5
2016-03-25 07:31:57,Lada_Niva_1.7i_LPG_Faltdach_AHK,privat,Offer,2490,control,suv,2004,manuell,82,niva,150000,May,Lpg,lada,No,2016-03-24 00:00:00,65795,2016-04-06 04:15:54,2016,2016,March,March,12,7
2016-03-10 19:57:07,Lada_Niva__4x4__Allrad__LPG,privat,Offer,3800,control,suv,2008,manuell,83,niva,60000,May,Gasoline,lada,No,2016-03-10 00:00:00,77886,2016-03-19 07:45:04,2016,2016,March,March,8,7
2016-04-01 19:47:52,Lada_Niva_1.7i_Only_mit_gas_anlage,privat,Offer,2200,control,suv,2008,manuell,82,niva,150000,Jul,Gasoline,lada,No,2016-04-01 00:00:00,38100,2016-04-03 16:47:05,2016,2016,April,April,8,5
2016-04-01 10:06:25,Lada_Niva_4_x_4_zu_verkaufen,privat,Offer,6000,control,suv,2011,manuell,83,niva,20000,Dec,Gasoline,lada,No,2016-04-01 00:00:00,35457,2016-04-06 19:18:20,2016,2016,April,April,5,0
2016-03-25 11:45:57,Lada_Niva_1.7i_Only,privat,Offer,5900,test,suv,2011,manuell,83,niva,60000,Mar,Gasoline,lada,No,2016-03-25 00:00:00,95233,2016-03-25 11:45:57,2016,2016,March,March,5,9
2016-03-15 19:57:06,Lada_Niva_LPG_Gasanlage_TÜV,privat,Offer,2666,control,suv,2003,manuell,0,niva,125000,Dec,Lpg,lada,Other,2016-03-15 00:00:00,48607,2016-03-23 02:17:24,2016,2016,March,March,13,0
2016-03-30 03:36:22,Lada_Niva_1.7i,privat,Offer,3200,test,suv,2002,manuell,80,niva,30000,Oct,Gasoline,lada,No,2016-03-30 00:00:00,3253,2016-04-01 02:47:06,2016,2016,March,March,14,2
2016-03-31 19:55:32,Lada_Niva_1.7i,privat,Offer,1000,control,suv,2003,manuell,82,niva,60000,Aug,Gasoline,lada,No,2016-03-31 00:00:00,38690,2016-04-06 14:18:09,2016,2016,March,March,13,4
2016-04-04 15:38:14,"LADA_NIVA_""_FOR_ONLY_SPECIAL_""_NUR_18000_km_!!!_WILDWANNE_!",privat,Offer,6450,test,suv,2009,manuell,82,niva,20000,Oct,Gasoline,lada,No,2016-04-04 00:00:00,39340,2016-04-06 16:47:18,2016,2016,April,April,7,2
2016-03-14 14:38:21,Lada_Niva_1.7i_Only,privat,Offer,2500,control,suv,2007,manuell,82,niva,50000,Aug,Gasoline,lada,No,2016-03-14 00:00:00,12353,2016-03-15 09:15:19,2016,2016,March,March,9,4
2016-04-01 15:54:16,Lada_Niva_1.7i_4x4,privat,Offer,2350,test,suv,2007,manuell,82,niva,70000,Oct,Gasoline,lada,No,2016-04-01 00:00:00,54673,2016-04-07 13:50:21,2016,2016,April,April,9,2
2016-04-03 15:47:02,Lada_Niva,privat,Offer,1599,test,suv,1997,manuell,80,niva,70000,Aug,Gasoline,lada,No,2016-04-03 00:00:00,88046,2016-04-03 15:47:02,2016,2016,April,April,19,4
2016-03-10 15:48:47,Lada_Niva_zu_verkaufen,privat,Offer,2200,test,suv,2009,manuell,80,niva,70000,Nov,Gasoline,lada,No,2016-03-10 00:00:00,53894,2016-03-10 15:48:47,2016,2016,March,March,7,1
2016-03-10 09:47:21,Lada_Niva_1.7,privat,Offer,3500,test,suv,1999,manuell,0,niva,90000,Jun,Gasoline,lada,No,2016-03-10 00:00:00,54673,2016-03-12 12:18:11,2016,2016,March,March,17,6
2016-03-25 16:48:34,Lada_Niva_1.7i,privat,Offer,5500,control,suv,2008,manuell,82,niva,5000,May,Gasoline,lada,No,2016-03-25 00:00:00,76835,2016-03-27 04:15:41,2016,2016,March,March,8,7
2016-03-12 17:36:57,Lada_Niva_4x4,privat,Offer,3200,test,suv,2009,manuell,82,niva,80000,Sep,Gasoline,lada,No,2016-03-12 00:00:00,88260,2016-04-07 08:45:18,2016,2016,March,March,7,3
2016-03-12 21:36:16,Lada_Niva_4x4__LPG__/_Kupplung_neu_/_Prins_Gasanlage,privat,Offer,2000,test,suv,2009,manuell,82,niva,90000,Jun,Lpg,lada,No,2016-03-12 00:00:00,93051,2016-03-12 21:36:16,2016,2016,March,March,7,6
2016-03-12 11:52:13,LADA_NIVA_4X4_Gelaendew._HU_2017_1.Hand_erst_71500_EURO_3/GRÜN,privat,Offer,3260,test,suv,2005,manuell,81,niva,80000,Dec,Gasoline,lada,No,2016-03-12 00:00:00,26209,2016-03-15 15:16:33,2016,2016,March,March,11,0
2016-03-22 19:45:39,Lada_Niva_1.7i_4x4_Ahk_1_9_to_dt._Mod._1._Hand,privat,Offer,5300,test,suv,2010,manuell,82,niva,50000,Sep,Gasoline,lada,No,2016-03-22 00:00:00,24105,2016-04-06 12:17:08,2016,2016,March,March,6,3
2016-03-31 09:52:11,Lada__Niva_1.7i_AHK__Frontschutzbuegel_Radio,privat,Offer,1299,control,suv,2002,manuell,82,niva,70000,Feb,Gasoline,lada,No,2016-03-31 00:00:00,17279,2016-03-31 09:52:11,2016,2016,March,March,14,10
2016-04-04 08:52:38,LADA_NIVA___TÜV_NEU___1_Hand,privat,Offer,1690,control,suv,2003,Unspecified,0,niva,100000,Nov,Gasoline,lada,No,2016-04-04 00:00:00,47877,2016-04-04 09:45:28,2016,2016,April,April,13,1
2016-03-08 14:46:08,Lada_Niva_i,privat,Offer,2300,test,suv,1997,manuell,80,niva,125000,Oct,Gasoline,lada,No,2016-03-08 00:00:00,2977,2016-04-06 01:47:15,2016,2016,March,March,19,2
2016-03-10 13:48:11,Lada_Niva_1.7i_Servo__Ahk_mit_LPG_Gasanlage!!,privat,Offer,2900,test,suv,2007,manuell,82,niva,100000,Dec,Gasoline,lada,No,2016-03-10 00:00:00,17109,2016-03-17 20:47:38,2016,2016,March,March,9,0
2016-03-08 17:39:53,Lada_Niva_1.7i_Only_Special_LPG_Autogas_TÜV_4/16,privat,Offer,2500,control,suv,2009,manuell,82,niva,70000,Feb,Lpg,lada,No,2016-03-08 00:00:00,4860,2016-03-09 08:45:50,2016,2016,March,March,7,10
2016-03-14 17:51:25,Lada_Niva,privat,Offer,9999,test,suv,2014,manuell,83,niva,5000,Jul,Gasoline,lada,No,2016-03-14 00:00:00,71384,2016-04-06 01:15:58,2016,2016,March,March,2,5
2016-03-08 22:48:17,Lada_Niva_1_7i_*LPG*TÜV_neu*,privat,Offer,2700,test,suv,2007,manuell,82,niva,100000,Nov,,lada,No,2016-03-08 00:00:00,97877,2016-03-15 19:47:21,2016,2016,March,March,9,1
2016-03-31 15:51:18,Lada_Niva_D,privat,Offer,2500,control,suv,1997,manuell,64,niva,150000,Feb,Diesel,lada,Yes,2016-03-31 00:00:00,1683,2016-04-06 09:44:27,2016,2016,March,March,19,10
2016-03-31 19:40:37,Lada_Niva_1.7_I,privat,Offer,750,control,suv,2005,manuell,82,niva,125000,Dec,Gasoline,lada,Yes,2016-03-31 00:00:00,83132,2016-04-06 13:45:27,2016,2016,March,March,11,0
2016-03-09 17:39:16,Lada_Niva_Bj_1992,privat,Offer,2500,test,suv,1992,manuell,0,niva,80000,Jan,Gasoline,lada,No,2016-03-09 00:00:00,16727,2016-04-07 08:16:22,2016,2016,March,March,24,11
