dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen,yearOfCreation,yearCrawled,monthOfCreation,monthCrawled,yearsOld,monthsOld
2016-03-31 00:56:35,Land_Rover_Discovery_TD_V6_Aut._HSE_Voll_TÜV_+_Service_neu,privat,Offer,17299,control,suv,2007,automatik,190,discovery,150000,Sep,Diesel,land_rover,No,2016-03-30 00:00:00,94469,2016-03-31 08:43:51,2016,2016,March,March,9,3
2016-03-09 17:49:50,Land_Rover_Freelander_1.8_Bj.11.2003_Navigation_Klima....148000km,privat,Offer,3999,test,suv,2003,manuell,118,freelander,150000,Nov,Gasoline,land_rover,No,2016-03-09 00:00:00,48231,2016-03-24 17:45:02,2016,2016,March,March,13,1
2016-03-31 15:06:25,Land_Rover_Defender_90_Td5,privat,Offer,17000,test,suv,2000,manuell,122,defender,150000,Feb,Diesel,land_rover,No,2016-03-31 00:00:00,60386,2016-04-07 04:16:37,2016,2016,March,March,16,10
2016-03-05 14:08:41,Land_Rover_Defender_110_TD5_Lang_9_Sitze_AHK,privat,Offer,9300,test,suv,2001,manuell,122,defender,150000,Nov,Diesel,land_rover,No,2016-03-04 00:00:00,65830,2016-03-22 14:44:37,2016,2016,March,March,15,1
2016-04-04 23:36:59,Land_Rover_Discovery_3__2_7_TDV6_SE,privat,Offer,12500,control,suv,2006,manuell,190,discovery,100000,Nov,Diesel,land_rover,No,2016-04-04 00:00:00,60486,2016-04-05 12:29:33,2016,2016,April,April,10,1
2016-03-23 15:53:31,Land_Rover_Freelander_Td4_Sport,privat,Offer,6800,test,suv,2005,manuell,111,freelander,150000,May,Diesel,land_rover,No,2016-03-23 00:00:00,56357,2016-03-30 03:15:37,2016,2016,March,March,11,7
2016-04-03 22:54:13,Discovery_3_HSE_2.7_td_Vollausst._top_gepfl.__ufrei_Standheizung,privat,Offer,17450,control,suv,2008,automatik,190,discovery,150000,Apr,Diesel,land_rover,No,2016-04-03 00:00:00,80937,2016-04-05 12:49:03,2016,2016,April,April,8,8
2016-03-29 18:49:42,Land_Rover_Discovery_Td5,privat,Offer,2200,control,suv,1998,manuell,139,discovery,150000,Oct,Diesel,land_rover,No,2016-03-29 00:00:00,66649,2016-03-29 18:49:42,2016,2016,March,March,18,2
2016-03-30 18:51:50,Land_Rover_Range_Rover_Sport_TDV6_HSE,privat,Offer,13250,test,suv,2005,automatik,190,range_rover_sport,150000,Jun,Diesel,land_rover,No,2016-03-30 00:00:00,79877,2016-04-07 10:16:58,2016,2016,March,March,11,6
2016-03-15 18:56:32,Land_Rover_Range_Rover_Sport_TDV6_Voll,privat,Offer,14700,control,suv,2006,automatik,190,range_rover_sport,150000,Jul,Diesel,land_rover,No,2016-03-15 00:00:00,12109,2016-04-06 21:16:56,2016,2016,March,March,10,5
2016-03-21 15:55:18,Land_Rover_Freelander_Td4,privat,Offer,3850,control,suv,2005,manuell,109,freelander,150000,Mar,Diesel,land_rover,No,2016-03-21 00:00:00,12099,2016-03-25 12:52:03,2016,2016,March,March,11,9
2016-03-07 20:54:32,Land_Rover_Discovery_TD_V6_Aut._HSE,privat,Offer,17500,test,suv,2009,automatik,190,discovery,150000,Jan,Diesel,land_rover,No,2016-03-07 00:00:00,14532,2016-04-05 17:45:29,2016,2016,March,March,7,11
2016-03-31 10:55:01,Land_Rover_Freelander_Td4,privat,Offer,3700,control,suv,2002,manuell,111,freelander,150000,Feb,Diesel,land_rover,No,2016-03-31 00:00:00,56651,2016-04-06 03:46:51,2016,2016,March,March,14,10
2016-04-04 11:41:11,Land_Rover_Discovery_TD_V6_Aut._HSE,privat,Offer,10500,control,suv,2006,automatik,190,discovery,150000,Jul,Diesel,land_rover,No,2016-04-04 00:00:00,69502,2016-04-06 12:17:44,2016,2016,April,April,10,5
2016-03-29 13:52:40,Land_Rover_Freelander_Td4,privat,Offer,5999,control,suv,2005,Unspecified,110,freelander,150000,Dec,Diesel,land_rover,No,2016-03-29 00:00:00,77933,2016-04-05 23:17:43,2016,2016,March,March,11,0
2016-03-26 11:49:20,Land_Rover_Defender_110_Tdi,privat,Offer,13980,control,suv,1997,manuell,113,defender,150000,Nov,Diesel,land_rover,No,2016-03-26 00:00:00,14798,2016-03-27 23:47:16,2016,2016,March,March,19,1
2016-03-22 13:49:59,Range_Rover_4.6_HSE,privat,Offer,2800,control,suv,1996,automatik,224,range_rover,150000,Jan,,land_rover,No,2016-03-22 00:00:00,59075,2016-04-06 02:45:52,2016,2016,March,March,20,11
2016-03-23 21:40:38,Freelander_Td4_4x4_TÜV_4_17,privat,Offer,2599,test,suv,2001,manuell,120,freelander,150000,Dec,Diesel,land_rover,No,2016-03-23 00:00:00,96190,2016-03-28 03:17:05,2016,2016,March,March,15,0
2016-03-23 09:52:28,Land_Rover_Freelander_2__TD4_S_Diesel___Allradantrieb__1._Hand,privat,Offer,18990,test,suv,2011,manuell,152,freelander,125000,Apr,Diesel,land_rover,Other,2016-03-23 00:00:00,58093,2016-04-07 10:44:31,2016,2016,March,March,5,8
2016-03-05 17:56:02,LAND_ROVER_RANGE_ROVER_CLASSIC_1982_BENZIN_3Tueren,privat,Offer,5600,test,suv,1982,manuell,125,range_rover,5000,May,Gasoline,land_rover,Other,2016-03-02 00:00:00,52068,2016-04-06 04:16:41,2016,2016,March,March,34,7
2016-03-14 12:57:24,land_rover,privat,Offer,1100,test,suv,2001,automatik,0,freelander,150000,Jan,Gasoline,land_rover,No,2016-03-14 00:00:00,26842,2016-03-20 00:46:38,2016,2016,March,March,15,11
2016-03-10 11:38:22,Freelander_Diesel_mit_DPF,privat,Offer,2000,test,suv,2001,manuell,115,freelander,150000,Jun,,land_rover,Yes,2016-03-10 00:00:00,27283,2016-03-17 16:15:21,2016,2016,March,March,15,6
2016-03-20 15:44:09,Land_Rover_Defender,privat,Offer,20500,control,suv,2008,manuell,122,defender,125000,Apr,Diesel,land_rover,No,2016-03-20 00:00:00,82239,2016-04-06 19:46:00,2016,2016,March,March,8,8
2016-03-26 13:54:25,Land_Rover_Land_Rover_Discovery_3_Wohnmobil_TD_V6_Aut._SE,privat,Offer,13900,control,suv,2006,automatik,190,discovery,150000,Feb,Diesel,land_rover,No,2016-03-26 00:00:00,27749,2016-04-06 01:47:03,2016,2016,March,March,10,10
2016-03-22 09:46:31,Land_Rover_Defender_mit_H_Zulassung,privat,Offer,3799,test,suv,1982,manuell,50,defender,20000,Nov,Diesel,land_rover,Other,2016-03-22 00:00:00,54340,2016-04-01 22:46:48,2016,2016,March,March,34,1
2016-03-20 19:27:12,Land_Rover_Range_Rover,privat,Offer,12500,control,suv,2005,automatik,296,range_rover_evoque,150000,Aug,Diesel,land_rover,No,2016-03-20 00:00:00,61462,2016-03-20 20:38:44,2016,2016,March,March,11,4
2016-03-24 18:55:04,Land_rover_freelander_1_8LN_Softop_klima__Allrad,privat,Offer,2750,test,suv,1999,manuell,122,freelander,150000,Jan,Gasoline,land_rover,No,2016-03-24 00:00:00,4159,2016-03-27 15:46:35,2016,2016,March,March,17,11
2016-03-07 17:37:41,"Land_Rover_Freelander_Td4_""Getriebe_Problem""",privat,Offer,1850,test,suv,2002,automatik,111,freelander,150000,Apr,Diesel,land_rover,Yes,2016-03-07 00:00:00,40595,2016-04-06 04:45:36,2016,2016,March,March,14,8
2016-04-04 10:50:15,Land_Rover_Defender_90_DPF_Station_Wagon_LXV,privat,Offer,26900,control,suv,2013,manuell,122,defender,70000,Jun,Diesel,land_rover,No,2016-04-04 00:00:00,64319,2016-04-06 12:17:47,2016,2016,April,April,3,6
2016-04-05 00:39:33,Land_Rover_Range_Rover_Vogue_LSEI__Langer_Radstand,privat,Offer,14950,control,suv,1994,automatik,182,range_rover,150000,Jul,Gasoline,land_rover,No,2016-04-04 00:00:00,34123,2016-04-07 08:15:37,2016,2016,April,April,22,5
2016-03-27 20:54:50,Land_Rover_Range_Rover_Sport_TDV6_//_VOLL_//_HU_&_AU_NEU,privat,Offer,12700,control,suv,2006,automatik,190,range_rover_sport,150000,Jun,Diesel,land_rover,No,2016-03-27 00:00:00,80339,2016-04-05 20:17:40,2016,2016,March,March,10,6
2016-03-23 16:38:08,Land_Rover_Freelander_1.8i,privat,Offer,3499,test,suv,2003,manuell,117,freelander,150000,Jun,Gasoline,land_rover,No,2016-03-23 00:00:00,12307,2016-04-05 19:48:06,2016,2016,March,March,13,6
2016-04-05 01:06:36,Land_Rover_Discovery_TD_V6_S,privat,Offer,12500,test,suv,2006,manuell,190,discovery,100000,Nov,Diesel,land_rover,No,2016-04-05 00:00:00,60486,2016-04-05 12:29:13,2016,2016,April,April,10,1
2016-03-22 16:43:51,landrover_Freelander,privat,Offer,4200,test,suv,2005,manuell,110,freelander,150000,Jul,Diesel,land_rover,No,2016-03-22 00:00:00,29643,2016-03-24 00:17:47,2016,2016,March,March,11,5
2016-03-22 00:40:08,V8_Range_Rover_4.6_HSE_TÜV_12_2017,privat,Offer,0,control,suv,1996,automatik,224,range_rover,150000,Feb,Gasoline,land_rover,Yes,2016-03-21 00:00:00,21217,2016-03-28 22:47:52,2016,2016,March,March,20,10
2016-04-03 15:42:29,Land_Rover_Freelander_Td4,privat,Offer,4200,test,suv,2001,manuell,111,freelander,150000,Jul,Diesel,land_rover,No,2016-04-03 00:00:00,53639,2016-04-05 14:45:06,2016,2016,April,April,15,5
2016-03-30 21:59:00,Land_Rover_Defender_110_Station_Wagon_S_ABS_7_Sitz.W_Paket,privat,Offer,23900,test,suv,2008,manuell,122,defender,125000,Apr,Diesel,land_rover,No,2016-03-30 00:00:00,57489,2016-04-03 13:45:35,2016,2016,March,March,8,8
2016-03-22 21:50:44,Land_Rover_Serie_II;_109d,privat,Offer,8450,control,suv,1966,manuell,63,andere,60000,Sep,Diesel,land_rover,No,2016-03-22 00:00:00,65326,2016-04-05 13:15:48,2016,2016,March,March,50,3
2016-03-11 13:49:18,Land_Rover_Freelander_TD4_Aut._S_TOP_ZUSTAND!!!!!!!,privat,Offer,11299,test,suv,2008,automatik,152,freelander,150000,Apr,Diesel,land_rover,No,2016-03-11 00:00:00,88348,2016-03-19 21:17:37,2016,2016,March,March,8,8
2016-03-28 00:59:08,Land_Rover_Land_Rover_Discovery_TD_V6_HSE__7_Seater_,privat,Offer,13750,control,suv,2007,manuell,190,discovery,150000,Jul,Diesel,land_rover,No,2016-03-28 00:00:00,65191,2016-04-06 04:16:05,2016,2016,March,March,9,5
2016-03-15 13:38:00,Land_Rover_Range_Rover_Sport_TDV8_HSE,privat,Offer,17900,control,suv,2007,automatik,272,range_rover_sport,125000,Mar,Diesel,land_rover,No,2016-03-15 00:00:00,76530,2016-04-06 02:15:22,2016,2016,March,March,9,9
2016-03-15 22:53:35,Land_Rover_Freelander_TD4_Aut._HSE,privat,Offer,19990,control,suv,2010,automatik,150,freelander,80000,Nov,Diesel,land_rover,No,2016-03-15 00:00:00,10785,2016-04-05 18:44:57,2016,2016,March,March,6,1
2016-03-10 00:59:19,Land_Rover_Land_Rover_Range_Rover_Sport_TDV8,privat,Offer,18900,control,suv,2008,automatik,272,range_rover_sport,150000,Oct,Diesel,land_rover,No,2016-03-09 00:00:00,70569,2016-03-25 03:47:10,2016,2016,March,March,8,2
2016-04-01 21:50:22,Land_Rover_Freelander_Td4_E_Naehe_Kassel,privat,Offer,2600,test,suv,2004,manuell,111,freelander,150000,Feb,Diesel,land_rover,Yes,2016-04-01 00:00:00,34513,2016-04-03 19:17:09,2016,2016,April,April,12,10
2016-03-20 19:48:22,Land_Rover_Freelander_TD4_Aut._S_TOP_ZUSTAND!!!!!!!,privat,Offer,10650,test,suv,2008,automatik,152,freelander,150000,Apr,Diesel,land_rover,No,2016-03-20 00:00:00,88348,2016-04-07 04:15:26,2016,2016,March,March,8,8
2016-03-22 18:46:58,Range_Rover_Td6_HU_01/17,privat,Offer,6800,control,suv,2004,automatik,177,range_rover,150000,Jun,Diesel,land_rover,Other,2016-03-22 00:00:00,24340,2016-03-28 09:46:45,2016,2016,March,March,12,6
2016-03-16 11:51:59,Land_Rover_Range_Rover_Sport_TDV8_HSE__Komplett_Service_LR,privat,Offer,25450,test,suv,2009,automatik,272,range_rover_sport,150000,Sep,Diesel,land_rover,No,2016-03-16 00:00:00,70771,2016-04-06 05:16:17,2016,2016,March,March,7,3
2016-03-17 01:36:42,Land_Rover_Range_Rover_Vogue,privat,Offer,15000,test,suv,1993,automatik,182,range_rover,150000,Aug,Gasoline,land_rover,No,2016-03-17 00:00:00,70176,2016-04-05 23:45:22,2016,2016,March,March,23,4
2016-03-18 23:43:17,Land_Rover_Freelander,privat,Offer,3900,test,suv,2002,manuell,0,freelander,150000,Jul,Diesel,land_rover,No,2016-03-18 00:00:00,80638,2016-03-20 05:48:44,2016,2016,March,March,14,5
2016-03-11 12:48:21,Range_Rover_Sport..._Voll_Ausstattung..._Top_gepflegt_..,privat,Offer,13000,test,suv,2008,automatik,190,range_rover_sport,150000,Feb,Diesel,land_rover,No,2016-03-11 00:00:00,49356,2016-03-12 02:15:10,2016,2016,March,March,8,10
2016-03-22 11:44:49,Land_Rover_Defender_110_Hard_Top_LKW_Zul_Gruene_Plakette,privat,Offer,16400,control,suv,2002,manuell,122,defender,150000,Nov,Diesel,land_rover,No,2016-03-22 00:00:00,40668,2016-04-05 23:18:13,2016,2016,March,March,14,1
2016-03-21 11:38:01,Land_Rover_Freelander_TD4_S,privat,Offer,11990,control,suv,2007,manuell,152,freelander,150000,Jul,Diesel,land_rover,No,2016-03-21 00:00:00,72369,2016-04-06 04:46:09,2016,2016,March,March,9,5
2016-03-10 13:57:22,Land_Rover_Discovery_TD_V6_Aut._SE_7_Sitzer_Gruene_Plakette,privat,Offer,12950,test,suv,2005,automatik,190,discovery,150000,Oct,Diesel,land_rover,No,2016-03-10 00:00:00,21258,2016-04-07 12:17:26,2016,2016,March,March,11,2
2016-03-08 12:57:00,Land_Rover_Freelander_TD4_Aut._HSE,privat,Offer,15800,test,suv,2008,automatik,152,freelander,80000,Apr,Diesel,land_rover,No,2016-03-08 00:00:00,56410,2016-04-06 04:17:03,2016,2016,March,March,8,8
2016-03-28 11:44:08,Land_Rover_Freelander_Td4,privat,Offer,4850,control,suv,2000,manuell,111,freelander,150000,Nov,Diesel,land_rover,No,2016-03-28 00:00:00,35423,2016-04-06 13:44:53,2016,2016,March,March,16,1
2016-03-28 12:46:07,Land_Rover_Discovery_SD_V6_HSE_7_Sitze,privat,Offer,25900,test,suv,2011,automatik,256,discovery,150000,Nov,Diesel,land_rover,No,2016-03-28 00:00:00,63486,2016-04-06 15:44:52,2016,2016,March,March,5,1
2016-03-11 21:49:31,Land_Rover_Sehr_gepflegter_Land_Rover_Freelander2_TD4_HSE,privat,Offer,9990,test,suv,2008,manuell,152,freelander,150000,Jul,Diesel,land_rover,No,2016-03-11 00:00:00,74388,2016-04-04 10:47:32,2016,2016,March,March,8,5
2016-03-24 19:45:10,Land_rover_freelander_1_8LN_Softop_klima__Allrad,privat,Offer,2750,control,suv,1999,manuell,122,freelander,150000,Jan,Gasoline,land_rover,No,2016-03-24 00:00:00,4159,2016-03-27 16:18:32,2016,2016,March,March,17,11
2016-03-28 16:41:30,Land_Rover_Defender_90er_OFFROAD_Komplettumbau_mit_TÜV,privat,Offer,15000,test,suv,2010,manuell,122,defender,10000,Oct,Diesel,land_rover,No,2016-03-28 00:00:00,97268,2016-04-06 21:45:03,2016,2016,March,March,6,2
2016-03-10 13:53:47,Land_Rover_Range_Rover_4.6_HSE_V8___TÜV_neu_03/18,privat,Offer,3290,test,suv,1998,automatik,224,range_rover,150000,Nov,Gasoline,land_rover,No,2016-03-10 00:00:00,72336,2016-04-03 11:15:56,2016,2016,March,March,18,1
2016-03-19 18:43:09,Land_Rover_Discovery_III_TDV6,privat,Offer,17500,test,suv,2006,automatik,190,discovery,150000,Nov,Diesel,land_rover,No,2016-03-19 00:00:00,27336,2016-04-07 05:17:40,2016,2016,March,March,10,1
2016-03-29 22:56:15,Land_Rover_Range_Rover_Evoque_eD4_Pure,privat,Offer,28000,test,suv,2013,manuell,150,range_rover_evoque,50000,Jun,Diesel,land_rover,No,2016-03-29 00:00:00,48683,2016-04-06 20:16:38,2016,2016,March,March,3,6
2016-03-05 14:57:50,Land_Rover_Defender_110_TD5_Wohnmobilzulassung,privat,Offer,13900,control,suv,2000,manuell,122,defender,150000,Jun,Diesel,land_rover,No,2016-03-04 00:00:00,24244,2016-03-06 06:46:58,2016,2016,March,March,16,6
2016-03-10 11:56:00,Rage_Rover_TD6_/_3_5_Tonnen_Anhaengelast,privat,Offer,10750,test,suv,2003,automatik,177,range_rover,150000,Apr,Diesel,land_rover,Other,2016-03-10 00:00:00,49733,2016-03-31 20:17:15,2016,2016,March,March,13,8
2016-04-04 00:36:25,Top_Range_Rover_AHK_LPG_in_british_green___Leder_Beige_Unfallfrei,privat,Offer,6490,test,suv,2000,automatik,218,range_rover,150000,Apr,Lpg,land_rover,No,2016-04-04 00:00:00,1139,2016-04-06 08:44:28,2016,2016,April,April,16,8
2016-04-03 12:48:25,Land_Rover_Range_Rover_Evoque_eD4_Pure,privat,Offer,24900,control,suv,2013,manuell,150,range_rover_evoque,100000,Jan,Diesel,land_rover,No,2016-04-03 00:00:00,94036,2016-04-07 14:58:20,2016,2016,April,April,3,11
2016-03-17 19:36:59,Land_Rover_Freelander_TD4_Klima_Gruene_Plakette_Standheizung,privat,Offer,5850,control,suv,2004,manuell,111,freelander,150000,Apr,Diesel,land_rover,No,2016-03-17 00:00:00,56564,2016-03-27 04:16:46,2016,2016,March,March,12,8
2016-03-15 22:54:15,Freelander_Td4_S__Cabrio_Sehr_gepflegt,privat,Offer,7800,control,suv,2006,manuell,0,freelander,150000,Jul,Diesel,land_rover,Other,2016-03-15 00:00:00,26607,2016-04-05 19:47:38,2016,2016,March,March,10,5
2016-03-26 09:47:34,Defender_Santana_mit_H_Kennzeichen,privat,Offer,10000,control,suv,1980,manuell,94,defender,40000,Mar,Diesel,land_rover,No,2016-03-26 00:00:00,14913,2016-04-01 22:45:36,2016,2016,March,March,36,9
2016-03-20 08:53:40,Land_Rover_Freelander_Td4_HSE,privat,Offer,6750,test,suv,2005,manuell,111,freelander,150000,Aug,Diesel,land_rover,No,2016-03-20 00:00:00,30177,2016-03-20 09:38:26,2016,2016,March,March,11,4
2016-03-12 20:50:52,Land_Rover_Range_Rover_V8_Vouge,privat,Offer,15499,test,suv,2003,automatik,286,range_rover,125000,May,Gasoline,land_rover,No,2016-03-12 00:00:00,94327,2016-04-05 14:45:13,2016,2016,March,March,13,7
2016-03-19 19:55:31,Land_Rover_Defender_90_Td5,privat,Offer,12999,control,suv,2000,manuell,122,defender,150000,Sep,Diesel,land_rover,No,2016-03-19 00:00:00,51069,2016-04-07 08:44:49,2016,2016,March,March,16,3
2016-03-27 04:36:21,Land_Rover_Range_Rover_TD6,privat,Offer,10499,test,suv,2002,automatik,205,range_rover,150000,May,Diesel,land_rover,No,2016-03-27 00:00:00,44339,2016-04-07 04:45:59,2016,2016,March,March,14,7
2016-03-17 21:46:37,Land_Rover_mit_Anhaenger,privat,Offer,4499,test,suv,1987,manuell,68,defender,150000,Jan,Diesel,land_rover,Other,2016-03-17 00:00:00,54340,2016-03-17 21:46:37,2016,2016,March,March,29,11
2016-04-02 12:45:03,Land_Rover_Discovery_TD_V6_Aut._HSE_ufrei_Voll_SH_Standhzg,privat,Offer,17450,test,suv,2008,automatik,190,discovery,150000,Apr,Diesel,land_rover,No,2016-04-02 00:00:00,80937,2016-04-06 10:44:26,2016,2016,April,April,8,8
2016-03-15 13:52:18,Land_Rover_Serie_III,privat,Offer,12500,control,suv,1975,manuell,69,andere,70000,Dec,Gasoline,land_rover,No,2016-03-15 00:00:00,24960,2016-03-26 15:16:27,2016,2016,March,March,41,0
2016-03-19 15:45:38,Freelander_2___Automatik___Unfallfrei,privat,Offer,9800,control,suv,2009,automatik,0,freelander,150000,Aug,Diesel,land_rover,No,2016-03-19 00:00:00,24159,2016-04-07 00:15:52,2016,2016,March,March,7,4
2016-03-29 15:45:11,Range_Rover_Vogue_evtl_Tausch/Inzahlungnahme__Suburban/Excursion,privat,Offer,20999,control,suv,2006,automatik,306,range_rover,150000,Nov,Gasoline,land_rover,No,2016-03-29 00:00:00,58640,2016-04-06 01:16:13,2016,2016,March,March,10,1
2016-03-29 11:51:34,V8_Range_Rover_4.6_HSE_TÜV_12_2017,privat,Offer,1800,test,suv,1996,automatik,224,range_rover,150000,Feb,Gasoline,land_rover,Yes,2016-03-29 00:00:00,21217,2016-04-01 23:15:36,2016,2016,March,March,20,10
2016-03-29 10:48:13,Land_Rover_Range_Rover_Sport_TDV6_LEDER_NAVI_XENON_AHK,privat,Offer,9500,control,suv,2005,automatik,190,range_rover_sport,150000,Dec,Diesel,land_rover,No,2016-03-29 00:00:00,12351,2016-04-01 21:48:21,2016,2016,March,March,11,0
2016-03-09 10:36:19,Land_Rover_Land_Rover_Discovery_3.0TDI_SE,privat,Offer,23999,control,suv,2011,automatik,211,discovery,125000,Mar,Diesel,land_rover,No,2016-03-09 00:00:00,55595,2016-03-12 21:47:53,2016,2016,March,March,5,9
2016-03-23 10:42:11,Land_Rover_Land_Rover_Range_Rover_Evoque_COUPE_DYNAMIC_Voll,privat,Offer,27990,control,suv,2011,manuell,190,range_rover_evoque,125000,Nov,Diesel,land_rover,No,2016-03-23 00:00:00,94036,2016-03-23 10:42:11,2016,2016,March,March,5,1
2016-03-09 20:47:27,Land_Rover_Range_Rover_Td6,privat,Offer,8000,test,suv,2004,automatik,177,range_rover,150000,Jun,Diesel,land_rover,No,2016-03-09 00:00:00,24340,2016-03-11 05:16:50,2016,2016,March,March,12,6
2016-03-05 14:30:39,Range_Rover_Sport_3_6_l_TDV8__8fach_Alus,privat,Offer,20199,test,suv,2009,automatik,272,range_rover_sport,150000,Sep,Diesel,land_rover,Other,2016-03-05 00:00:00,61250,2016-04-02 21:44:47,2016,2016,March,March,7,3
2016-04-04 16:51:23,Discovery_TD5,privat,Offer,2000,test,suv,2002,manuell,0,discovery,150000,Jan,Diesel,land_rover,Yes,2016-04-04 00:00:00,19288,2016-04-06 18:46:31,2016,2016,April,April,14,11
2016-03-16 07:53:34,Land_Rover_Freelander_TD4_Diesel_SUV_Mit_Hardtop,privat,Offer,7000,control,suv,2004,manuell,111,freelander,90000,Jan,Diesel,land_rover,Other,2016-03-16 00:00:00,83059,2016-03-31 09:46:51,2016,2016,March,March,12,11
2016-03-21 20:39:09,Land_Rover_Range_Rover_Sport_TDV6_HSE_SCHWARZ_20_ZOLL_XENON,privat,Offer,15200,control,suv,2007,automatik,190,range_rover_sport,150000,Jun,Diesel,land_rover,No,2016-03-21 00:00:00,44147,2016-03-21 20:39:09,2016,2016,March,March,9,6
2016-03-24 11:58:05,Land_Rover_Defender_110,privat,Offer,21490,test,suv,2005,manuell,122,defender,150000,Feb,Diesel,land_rover,No,2016-03-24 00:00:00,93444,2016-04-07 03:16:51,2016,2016,March,March,11,10
2016-03-30 13:39:05,Land_Rover_Freelander_SD4_Aut._SE,privat,Offer,23000,test,suv,2010,automatik,190,freelander,80000,Sep,Diesel,land_rover,No,2016-03-30 00:00:00,34393,2016-04-07 04:15:35,2016,2016,March,March,6,3
2016-03-19 10:52:12,Land_Rover_Range_Rover_Sport_TDV6_HSE,privat,Offer,16600,test,suv,2008,automatik,190,range_rover_sport,150000,Feb,Diesel,land_rover,No,2016-03-19 00:00:00,66798,2016-03-22 19:17:23,2016,2016,March,March,8,10
2016-03-26 20:44:31,Land_Rover_Freelander_Td4,privat,Offer,3200,control,suv,2002,automatik,111,freelander,150000,May,Diesel,land_rover,Yes,2016-03-26 00:00:00,59348,2016-04-06 10:46:20,2016,2016,March,March,14,7
2016-03-13 17:37:33,Land_Rover_Range_Rover_4.6_HSE_Automatik__Leder___Bj._2001,privat,Offer,4300,control,suv,2001,automatik,0,range_rover,150000,Feb,Gasoline,land_rover,Other,2016-03-13 00:00:00,65203,2016-04-05 17:21:45,2016,2016,March,March,15,10
2016-03-16 21:47:55,Land_Rover_Range_Rover_TDV8_Vogue,privat,Offer,6000,control,suv,2008,automatik,272,range_rover,150000,Oct,Diesel,land_rover,No,2016-03-16 00:00:00,49448,2016-03-16 21:47:55,2016,2016,March,March,8,2
2016-03-20 09:07:02,RR_Sport___Einzelstueck___22_Zoll_Top_Zustand_bis_21.03._online!!!,privat,Offer,24999,control,suv,2006,automatik,299,range_rover_sport,90000,Jan,Gasoline,land_rover,No,2016-03-19 00:00:00,60594,2016-03-21 14:12:14,2016,2016,March,March,10,11
2016-03-23 21:46:26,Land_Rover_Range_Rover_EFI,privat,Offer,2999,test,suv,1998,automatik,216,range_rover,150000,Jan,Lpg,land_rover,Yes,2016-03-23 00:00:00,6112,2016-04-06 03:15:32,2016,2016,March,March,18,11
