dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen,yearOfCreation,yearCrawled,monthOfCreation,monthCrawled,yearsOld,monthsOld
2016-04-05 01:36:42,Daihatsu_coure_ohne_tuev__preis:350_VB,privat,Offer,350,control,kleinwagen,2000,manuell,54,Other,150000,Jan,Gasoline,daihatsu,No,2016-04-05 00:00:00,58455,2016-04-07 10:17:24,2016,2016,April,April,16,11
2016-04-01 20:57:53,Dihatsu_Cuore_1.0_an_Bastler__Export_...,privat,Offer,50,test,kleinwagen,2000,manuell,0,cuore,125000,Apr,Gasoline,daihatsu,Other,2016-04-01 00:00:00,89073,2016-04-01 20:57:53,2016,2016,April,April,16,8
2016-04-03 11:41:29,Daihatsu_Cuore_1.0,privat,Offer,1350,control,kleinwagen,2006,manuell,60,cuore,150000,Apr,Gasoline,daihatsu,No,2016-04-03 00:00:00,12555,2016-04-03 11:41:29,2016,2016,April,April,10,8
2016-03-22 21:53:26,Daihatsu_Sirion_Sport__1_3__102_PS__TÜV_07/17__8x_bereift,privat,Offer,1300,control,kleinwagen,2000,manuell,102,sirion,150000,Jul,Gasoline,daihatsu,No,2016-03-22 00:00:00,63477,2016-03-28 14:17:46,2016,2016,March,March,16,5
2016-03-17 07:58:22,Daihatsu_Cuore,privat,Offer,300,control,kleinwagen,1999,automatik,58,cuore,150000,Dec,Gasoline,daihatsu,No,2016-03-17 00:00:00,22844,2016-03-19 08:18:09,2016,2016,March,March,17,0
2016-03-15 19:38:12,Daihatsu_Cuore_Motorschaden,privat,Offer,300,control,kleinwagen,2000,manuell,0,cuore,125000,Jul,,daihatsu,Yes,2016-03-15 00:00:00,66265,2016-04-06 22:44:23,2016,2016,March,March,16,5
2016-03-10 20:43:15,Daihatsu_Cuore__gepflegter_Kleinwagen_mit_HU_bis_Februar_2018.,privat,Offer,1450,test,kleinwagen,2003,manuell,58,cuore,150000,Oct,Gasoline,daihatsu,No,2016-03-10 00:00:00,12307,2016-04-06 06:16:54,2016,2016,March,March,13,2
2016-03-10 10:52:00,Kleinwagen,privat,Offer,500,test,kleinwagen,2001,manuell,58,sirion,125000,Feb,,daihatsu,Other,2016-03-10 00:00:00,78554,2016-03-16 17:48:15,2016,2016,March,March,15,10
2016-03-31 15:52:32,Daihatsu_YRV__rot__ohne_HU_abgemeldet,privat,Offer,0,control,kleinwagen,2001,manuell,0,andere,150000,Jan,,daihatsu,Other,2016-03-31 00:00:00,13125,2016-04-06 08:46:21,2016,2016,March,March,15,11
2016-03-05 18:55:55,Daihatsu_Trevis_59.500Km_TÜV_09/2016_Gepflegt_Stadtauto,privat,Offer,3500,test,kleinwagen,2007,manuell,58,andere,60000,Dec,Gasoline,daihatsu,No,2016-03-05 00:00:00,14195,2016-04-05 12:19:31,2016,2016,March,March,9,0
2016-03-20 10:50:33,Sparsamer_Kleinwagen_Daihatsu_Cuore_TOP_Isofix_Alu_Klima_ect.,privat,Offer,3290,control,kleinwagen,2007,manuell,70,cuore,125000,Aug,Gasoline,daihatsu,No,2016-03-11 00:00:00,94137,2016-04-06 16:46:58,2016,2016,March,March,9,4
2016-04-02 12:48:41,DAIHATSU_CUORE_TÜV_9/2017_sehr_gepflegt,privat,Offer,999,test,kleinwagen,2004,manuell,60,charade,150000,Jul,Gasoline,daihatsu,No,2016-04-02 00:00:00,26939,2016-04-06 10:46:53,2016,2016,April,April,12,5
2016-04-03 15:48:54,Daihatsu_Cuore_1.0_Plus,privat,Offer,1800,test,kleinwagen,2005,manuell,58,cuore,60000,Dec,Gasoline,daihatsu,No,2016-04-03 00:00:00,6721,2016-04-05 15:16:09,2016,2016,April,April,11,0
2016-03-21 12:57:27,Daihatsu_Cuore,privat,Offer,160,control,kleinwagen,1999,manuell,56,cuore,90000,Apr,Gasoline,daihatsu,No,2016-03-21 00:00:00,8280,2016-04-06 07:45:41,2016,2016,March,March,17,8
2016-03-25 13:51:14,Daihatsu_Cuore_Automatik,privat,Offer,170,test,kleinwagen,1998,automatik,0,cuore,150000,Jan,,daihatsu,Other,2016-03-25 00:00:00,30179,2016-04-06 16:44:32,2016,2016,March,March,18,11
2016-03-19 11:44:31,Daihatsu_Cuore,privat,Offer,1250,test,kleinwagen,2004,manuell,58,cuore,150000,Nov,Gasoline,daihatsu,No,2016-03-19 00:00:00,76829,2016-04-06 13:17:07,2016,2016,March,March,12,1
2016-03-31 10:49:18,Daihatsu_Trevis_1.0,privat,Offer,2500,control,kleinwagen,2006,manuell,58,andere,150000,Aug,Gasoline,daihatsu,No,2016-03-31 00:00:00,85435,2016-04-06 03:44:34,2016,2016,March,March,10,4
2016-03-19 13:54:11,Daihatsu_Cuore_1.0,privat,Offer,1200,test,kleinwagen,2002,manuell,56,cuore,150000,Feb,Gasoline,daihatsu,No,2016-03-19 00:00:00,56068,2016-04-07 04:17:39,2016,2016,March,March,14,10
2016-03-14 15:58:16,Daihatsu_Cuore_Fahrbereit_mit_TÜV,privat,Offer,500,control,kleinwagen,1999,manuell,0,cuore,90000,Oct,Gasoline,daihatsu,Other,2016-03-14 00:00:00,59557,2016-04-03 19:48:04,2016,2016,March,March,17,2
2016-03-07 13:45:06,Daihatsu_Move_/_Bastlerfahrzeug,privat,Offer,450,control,kleinwagen,1999,automatik,55,move,125000,Sep,Gasoline,daihatsu,Yes,2016-03-07 00:00:00,39619,2016-03-07 17:44:38,2016,2016,March,March,17,3
2016-04-04 21:43:29,Daihatsu_Cuore,privat,Offer,3850,test,kleinwagen,2008,manuell,69,cuore,125000,Feb,Gasoline,daihatsu,No,2016-04-04 00:00:00,41748,2016-04-07 00:15:46,2016,2016,April,April,8,10
2016-03-10 13:46:59,Daihatsu_Cuore_1.0...TÜV_12/2017__guter_Zustand,privat,Offer,1799,test,kleinwagen,2006,manuell,58,cuore,150000,Aug,Gasoline,daihatsu,No,2016-03-10 00:00:00,24214,2016-04-07 09:17:33,2016,2016,March,March,10,4
2016-04-03 12:38:36,Daihatsu_YRV_1.3,privat,Offer,100,control,kleinwagen,2002,manuell,87,andere,150000,Jun,Gasoline,daihatsu,No,2016-04-03 00:00:00,1896,2016-04-03 12:38:36,2016,2016,April,April,14,6
2016-03-31 17:50:21,Daihatsu_Cuore_Automatik,privat,Offer,500,test,kleinwagen,2000,automatik,58,cuore,70000,May,Gasoline,daihatsu,No,2016-03-31 00:00:00,57610,2016-04-01 14:39:31,2016,2016,March,March,16,7
2016-03-25 15:43:41,Daihatsu_Move,privat,Offer,750,test,kleinwagen,1997,manuell,42,move,150000,Sep,Gasoline,daihatsu,No,2016-03-25 00:00:00,41462,2016-04-06 19:16:41,2016,2016,March,March,19,3
2016-03-30 06:36:53,Daihatsu_Cuore_TOP_ZUSTAND_STEUER_71__SUPER_ANFÄNGER_AUTO,privat,Offer,750,test,kleinwagen,2000,manuell,56,cuore,150000,Nov,Gasoline,daihatsu,No,2016-03-30 00:00:00,10961,2016-04-01 02:47:20,2016,2016,March,March,16,1
2016-03-28 14:40:49,DAIHATSU_CUORE,privat,Offer,250,test,kleinwagen,1995,manuell,0,cuore,70000,Jan,,daihatsu,No,2016-03-28 00:00:00,15232,2016-03-28 14:40:49,2016,2016,March,March,21,11
2016-03-14 10:37:36,Daihatsu_MATERIA,privat,Offer,5200,control,kleinwagen,2006,manuell,103,materia,70000,Dec,Gasoline,daihatsu,No,2016-03-14 00:00:00,87772,2016-03-30 20:44:54,2016,2016,March,March,10,0
2016-03-16 14:50:47,Daihatsu_Trevis_1.0,privat,Offer,2800,test,kleinwagen,2007,manuell,58,andere,125000,Mar,Gasoline,daihatsu,No,2016-03-16 00:00:00,94032,2016-03-28 12:18:09,2016,2016,March,March,9,9
2016-03-22 16:50:57,Verkaufe_unseren_Daihatsu_Coure_1.0_Benziner_5_Tuerer_wegen_Neuans,privat,Offer,599,test,kleinwagen,2003,manuell,60,cuore,150000,Oct,Gasoline,daihatsu,No,2016-03-22 00:00:00,42107,2016-03-22 16:50:57,2016,2016,March,March,13,2
2016-03-29 08:36:23,Daihatsu_Cuore_Tuev_5/2017,privat,Offer,750,control,kleinwagen,2003,manuell,60,cuore,150000,Sep,Gasoline,daihatsu,No,2016-03-29 00:00:00,33104,2016-04-05 15:18:37,2016,2016,March,March,13,3
2016-03-21 22:56:21,Daihatsu_Sirion_1.0,privat,Offer,1900,control,kleinwagen,2005,manuell,69,sirion,125000,Apr,Gasoline,daihatsu,No,2016-03-21 00:00:00,28197,2016-03-23 08:44:26,2016,2016,March,March,11,8
2016-04-04 11:52:56,Daihatsu_Cuore_TOP_ZUSTAND_STEUER_71__SUPER_ANFÄNGER_AUTO,privat,Offer,750,control,kleinwagen,2000,manuell,56,cuore,150000,Nov,Gasoline,daihatsu,No,2016-04-04 00:00:00,10961,2016-04-04 11:52:56,2016,2016,April,April,16,1
2016-03-17 18:49:18,Daihatsu_Cuore,privat,Offer,1000,control,kleinwagen,2000,manuell,56,cuore,125000,Jun,Gasoline,daihatsu,Yes,2016-03-17 00:00:00,58456,2016-04-07 06:16:15,2016,2016,March,March,16,6
2016-04-03 23:51:26,Top_Anfaengerauto,privat,Offer,280,control,kleinwagen,1998,manuell,0,cuore,150000,Jan,Gasoline,daihatsu,Other,2016-04-03 00:00:00,14059,2016-04-06 07:16:28,2016,2016,April,April,18,11
2016-03-07 12:48:12,Daihatsu_Cuore_silbermetallic___Bastlerfahrzeug,privat,Offer,200,test,kleinwagen,2001,manuell,56,cuore,150000,Apr,Gasoline,daihatsu,No,2016-03-07 00:00:00,26892,2016-03-09 04:17:37,2016,2016,March,March,15,8
2016-03-31 18:45:38,Daihatsu_Cuore_1.0_Kleinwagen,privat,Offer,350,control,kleinwagen,2001,manuell,55,cuore,125000,Jun,,daihatsu,Other,2016-03-31 00:00:00,4758,2016-03-31 18:45:38,2016,2016,March,March,15,6
2016-03-27 00:56:27,Diahatsu__sirion,privat,Offer,580,test,kleinwagen,2003,Unspecified,55,sirion,150000,Apr,,daihatsu,Other,2016-03-26 00:00:00,67063,2016-04-05 01:45:59,2016,2016,March,March,13,8
2016-03-11 13:56:05,Daihatsu_Cuore_2002_1_0_Euro_4__Tuev_AU_Neu_Airbags,privat,Offer,650,test,kleinwagen,2002,manuell,50,cuore,150000,Dec,Gasoline,daihatsu,Other,2016-03-11 00:00:00,12157,2016-03-12 18:44:09,2016,2016,March,March,14,0
2016-04-02 15:54:10,daihatsu_cuore,privat,Offer,480,control,kleinwagen,2006,manuell,58,cuore,100000,Sep,Gasoline,daihatsu,No,2016-04-02 00:00:00,52068,2016-04-02 15:54:10,2016,2016,April,April,10,3
2016-03-16 12:51:32,Daihatsu_Cuore_1.0_Top_Edition_25_II,privat,Offer,550,test,kleinwagen,2004,manuell,58,cuore,150000,Nov,Gasoline,daihatsu,No,2016-03-16 00:00:00,90431,2016-03-17 10:44:55,2016,2016,March,March,12,1
2016-03-27 23:54:14,Daihatsu_Cuore_1.0__Klima__TÜV_12/2017__136000km__guter_Zustand,privat,Offer,1599,test,kleinwagen,2006,manuell,58,cuore,150000,Aug,Gasoline,daihatsu,No,2016-03-27 00:00:00,24114,2016-04-04 08:17:45,2016,2016,March,March,10,4
2016-03-08 20:51:46,Diahatsu_cuore_rot,privat,Offer,150,control,kleinwagen,1998,manuell,56,cuore,150000,Jun,Gasoline,daihatsu,Yes,2016-03-08 00:00:00,32312,2016-03-17 05:17:08,2016,2016,March,March,18,6
2016-03-22 18:36:20,Daihatsu_Cuore_1.0_Blu,privat,Offer,1100,control,kleinwagen,2005,manuell,58,cuore,125000,Jun,Gasoline,daihatsu,No,2016-03-22 00:00:00,82216,2016-03-24 03:46:02,2016,2016,March,March,11,6
2016-03-17 06:56:21,Kleinwagen,privat,Offer,500,control,kleinwagen,2001,manuell,58,sirion,125000,Jan,Gasoline,daihatsu,Other,2016-03-17 00:00:00,78554,2016-03-23 23:17:56,2016,2016,March,March,15,11
2016-03-08 00:55:37,flotter_Sprinter_fuer_die_Stadt,privat,Offer,3600,control,kleinwagen,2006,automatik,0,andere,90000,Nov,Gasoline,daihatsu,Other,2016-03-07 00:00:00,12203,2016-03-31 00:15:28,2016,2016,March,March,10,1
2016-03-22 20:46:50,Daihatsu_Sirion_1.3__neue_Reifen__gepflegt__Nichtraucher,privat,Offer,2400,control,kleinwagen,2005,manuell,87,sirion,150000,Sep,Gasoline,daihatsu,No,2016-03-22 00:00:00,52159,2016-04-06 14:44:22,2016,2016,March,March,11,3
2016-04-01 11:38:20,Daihatsu_Sirion_1.0_Top_56.000_km_1_HAND_KLIMA_AUTOMATIK,privat,Offer,2900,test,kleinwagen,2005,automatik,58,sirion,60000,Aug,Gasoline,daihatsu,No,2016-04-01 00:00:00,12247,2016-04-07 07:45:56,2016,2016,April,April,11,4
2016-03-22 19:57:43,Daihatsu_Gran_Move,privat,Offer,0,test,kleinwagen,1999,manuell,67,move,150000,Aug,Gasoline,daihatsu,Yes,2016-03-22 00:00:00,77933,2016-04-06 14:17:47,2016,2016,March,March,17,4
2016-03-27 10:54:12,Daihatsu_Cuore,privat,Offer,470,control,kleinwagen,2003,manuell,58,cuore,150000,Aug,Gasoline,daihatsu,Yes,2016-03-27 00:00:00,4229,2016-04-07 05:46:27,2016,2016,March,March,13,4
2016-03-11 11:56:03,Kleiner_Ferarri_2_Jahre_Neu_Tuev___Fahranfaenger_Ideal__3_Liter,privat,Offer,999,control,kleinwagen,1995,manuell,44,cuore,125000,May,Gasoline,daihatsu,No,2016-03-11 00:00:00,78224,2016-03-15 01:45:12,2016,2016,March,March,21,7
2016-03-12 20:55:45,Daihatsu_Cuore_1.0,privat,Offer,1900,test,kleinwagen,2006,manuell,58,cuore,60000,Mar,Gasoline,daihatsu,No,2016-03-12 00:00:00,99817,2016-03-18 01:16:34,2016,2016,March,March,10,9
2016-03-31 10:50:41,Daihatsu_Trevis,privat,Offer,2500,control,kleinwagen,2006,manuell,58,andere,150000,Aug,Gasoline,daihatsu,No,2016-03-31 00:00:00,85435,2016-04-04 02:44:33,2016,2016,March,March,10,4
2016-04-04 18:44:29,Sehr_schoener_Kleinwagen,privat,Offer,1850,test,kleinwagen,2006,manuell,43,cuore,125000,Aug,Gasoline,daihatsu,No,2016-04-04 00:00:00,86492,2016-04-06 20:45:02,2016,2016,April,April,10,4
2016-03-20 13:38:16,Daihautsu_Charade_fahrbereit_84PS_MIT_TÜV_*wenig_km*,privat,Offer,750,test,kleinwagen,1997,manuell,84,charade,70000,Nov,Gasoline,daihatsu,Other,2016-03-20 00:00:00,42115,2016-03-30 02:17:31,2016,2016,March,March,19,1
2016-04-01 16:55:57,Daihatsu_Sirion_1.3_Automatik1.Hnd_Bremsen_komplett_NEU,privat,Offer,2490,control,kleinwagen,2005,automatik,87,sirion,150000,Jul,Gasoline,daihatsu,No,2016-04-01 00:00:00,74420,2016-04-05 12:17:44,2016,2016,April,April,11,5
2016-03-14 17:46:10,Daihatsu_Sirion_1.3,privat,Offer,2300,test,kleinwagen,2006,manuell,87,sirion,150000,Aug,Gasoline,daihatsu,No,2016-03-14 00:00:00,55767,2016-03-15 12:45:15,2016,2016,March,March,10,4
2016-03-07 12:37:14,Daihatsu_Cuore_Domino_Tuev_1/17_Fahrbereit_aber_etwas_dran_zu_tun,privat,Offer,369,test,kleinwagen,1999,manuell,54,cuore,125000,Nov,Gasoline,daihatsu,No,2016-03-07 00:00:00,41751,2016-03-08 09:15:21,2016,2016,March,March,17,1
2016-03-08 07:01:32,Daihatsu_Cuore_TOP_ZUSTAND_STEUER_71__SUPER_ANFÄNGER_AUTO,privat,Offer,750,test,kleinwagen,2000,manuell,56,cuore,150000,Nov,Gasoline,daihatsu,No,2016-03-08 00:00:00,10961,2016-03-09 04:46:43,2016,2016,March,March,16,1
2016-03-20 20:53:33,Daihatsu_Sirion_Allrad_Sport___Bastlerfahrzeug!!,privat,Offer,500,test,kleinwagen,2001,manuell,102,sirion,150000,Jan,Gasoline,daihatsu,Yes,2016-03-20 00:00:00,87466,2016-03-30 15:47:18,2016,2016,March,March,15,11
2016-04-04 09:55:54,Privat_Verkauf_Daihatsu_Move_fahrbereit_ohne_TÜV_Bastlerfahrzeug,privat,Offer,450,control,kleinwagen,1997,manuell,42,move,150000,Mar,Gasoline,daihatsu,Yes,2016-04-04 00:00:00,12305,2016-04-06 11:17:17,2016,2016,April,April,19,9
2016-03-18 23:06:34,DAIHATSU__CUORE__TOYOTA__MINI__KLEINWAGEN__STADTAUTO__GRÜN,privat,Offer,1200,test,kleinwagen,2002,manuell,56,cuore,150000,Feb,Gasoline,daihatsu,Other,2016-03-18 00:00:00,56068,2016-04-06 19:45:10,2016,2016,March,March,14,10
2016-04-03 12:37:34,NUR_HEUTE!!_Daihatsu_Cuore,privat,Offer,30,control,kleinwagen,2000,manuell,58,cuore,125000,Apr,,daihatsu,Other,2016-04-03 00:00:00,89134,2016-04-03 12:37:34,2016,2016,April,April,16,8
2016-03-07 16:42:27,Wendig_und_guenstig,privat,Offer,2399,control,kleinwagen,2009,manuell,91,sirion,150000,Jan,,daihatsu,No,2016-03-07 00:00:00,1257,2016-03-07 16:42:27,2016,2016,March,March,7,11
2016-03-22 17:46:53,Daihatsu_Cuore_Rentnerfahrzeug,privat,Offer,5500,control,kleinwagen,2012,manuell,69,cuore,20000,Aug,Gasoline,daihatsu,No,2016-03-22 00:00:00,95186,2016-03-25 10:15:45,2016,2016,March,March,4,4
2016-03-06 21:37:15,Daihatsu_Sirion_1.0_Klima+1.Hand+Allwetterreif+Topzust.,privat,Offer,2480,control,kleinwagen,2005,manuell,69,sirion,150000,Dec,Gasoline,daihatsu,No,2016-03-06 00:00:00,47138,2016-04-07 01:15:40,2016,2016,March,March,11,0
2016-03-09 18:41:45,Kleinwagen_Daihatsu_Cuore,privat,Offer,650,test,kleinwagen,1999,manuell,56,cuore,150000,Jun,Gasoline,daihatsu,No,2016-03-09 00:00:00,84524,2016-04-05 18:16:11,2016,2016,March,March,17,6
2016-03-10 16:52:33,Daihatsu_Sirion_1.3,privat,Offer,3550,control,kleinwagen,2006,manuell,87,sirion,60000,Oct,Gasoline,daihatsu,No,2016-03-10 00:00:00,73540,2016-03-20 02:46:00,2016,2016,March,March,10,2
2016-03-21 21:48:01,Daihatsu_Sirion___TÜV_bis_09/2017,privat,Offer,1250,control,kleinwagen,2000,manuell,55,sirion,125000,May,Gasoline,daihatsu,No,2016-03-21 00:00:00,10367,2016-04-07 02:15:20,2016,2016,March,March,16,7
2016-03-13 09:25:23,Daihatsu_Sirion_mit_Klima_und_Scheckheft_gepflegt,privat,Offer,1890,control,kleinwagen,2007,manuell,83,sirion,150000,Mar,Gasoline,daihatsu,No,2016-03-13 00:00:00,55270,2016-04-03 18:17:24,2016,2016,March,March,9,9
2016-03-12 09:52:51,Unfallwagen_1_Hand,privat,Offer,500,control,kleinwagen,2007,Unspecified,69,Other,70000,Dec,,daihatsu,Other,2016-03-12 00:00:00,29456,2016-03-15 12:45:22,2016,2016,March,March,9,0
2016-03-09 21:41:10,Daihatsu_Cuore_GLX,privat,Offer,900,test,kleinwagen,1998,manuell,42,cuore,150000,Feb,Gasoline,daihatsu,No,2016-03-09 00:00:00,45891,2016-03-10 18:18:46,2016,2016,March,March,18,10
2016-03-21 22:48:57,Daihatsu_Cuore_TÜV_02/2018_Bastlerfahrzeug,privat,Offer,249,control,kleinwagen,2000,manuell,56,cuore,150000,Sep,Gasoline,daihatsu,Yes,2016-03-21 00:00:00,37154,2016-04-03 02:21:19,2016,2016,March,March,16,3
2016-03-06 23:43:06,Steht_zum_Verkauf,privat,Offer,4200,control,kleinwagen,2007,manuell,103,materia,150000,Jan,Gasoline,daihatsu,Other,2016-03-06 00:00:00,30161,2016-03-17 17:17:28,2016,2016,March,March,9,11
