dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen,yearOfCreation,yearCrawled,monthOfCreation,monthCrawled,yearsOld,monthsOld
2016-03-30 18:45:11,Daihatsu_Sirion,privat,Offer,800,test,limousine,2002,manuell,58,sirion,150000,Apr,Gasoline,daihatsu,Other,2016-03-30 00:00:00,23554,2016-04-07 09:45:33,2016,2016,March,March,14,8
2016-03-26 14:55:17,Daihatsu_Terios_4WD_Top,privat,Offer,7500,control,limousine,2007,manuell,105,terios,70000,Sep,Gasoline,daihatsu,No,2016-03-26 00:00:00,95448,2016-04-06 03:17:44,2016,2016,March,March,9,3
2016-03-06 23:42:23,Daihatsu_Terios_Top,privat,Offer,4499,control,limousine,2002,manuell,86,terios,60000,Aug,Gasoline,daihatsu,No,2016-03-06 00:00:00,84036,2016-04-07 03:15:36,2016,2016,March,March,14,4
2016-03-15 21:57:05,Daihatsu_charat_zu_verkaufen_TÜV_/__7_/_2016___Anhaengerkupplung,privat,Offer,800,control,limousine,1999,manuell,60,charade,150000,Sep,,daihatsu,Other,2016-03-15 00:00:00,63500,2016-03-17 18:48:14,2016,2016,March,March,17,3
2016-03-24 06:36:19,Daihatsu_Cuore_Bj._2000_original_49.500km_TÜV_neu,privat,Offer,1399,control,limousine,2000,automatik,52,cuore,50000,Jul,Gasoline,daihatsu,No,2016-03-24 00:00:00,14513,2016-03-28 17:17:14,2016,2016,March,March,16,5
2016-03-22 13:57:36,Daihatsu_Terios_2WD,privat,Offer,7900,control,limousine,2008,manuell,105,terios,70000,May,Gasoline,daihatsu,No,2016-03-22 00:00:00,61273,2016-03-28 20:16:47,2016,2016,March,March,8,7
2016-03-15 21:54:36,Daihatsu_Sirion_1_3,privat,Offer,2200,control,limousine,2005,manuell,87,sirion,150000,Sep,Gasoline,daihatsu,No,2016-03-15 00:00:00,52159,2016-04-07 06:16:14,2016,2016,March,March,11,3
2016-03-19 15:47:59,Daihatsu_Sirion__Automatik__138000_km__TÜV_bis_2017,privat,Offer,650,control,limousine,2001,automatik,43,sirion,150000,Dec,Gasoline,daihatsu,No,2016-03-19 00:00:00,20539,2016-03-19 15:47:59,2016,2016,March,March,15,0
2016-03-15 17:53:18,Zu_Verkaufen_Daihatsu_Coruve,privat,Offer,1500,control,limousine,2006,manuell,45,cuore,150000,Nov,Gasoline,daihatsu,No,2016-03-15 00:00:00,21394,2016-04-06 16:45:09,2016,2016,March,March,10,1
2016-03-22 13:50:36,Daihatsu_Terios,privat,Offer,5000,control,limousine,2006,manuell,105,terios,150000,Jul,Gasoline,daihatsu,No,2016-03-22 00:00:00,47652,2016-03-23 21:44:31,2016,2016,March,March,10,5
2016-04-02 22:51:19,Daihatsu_Terios_4WD,privat,Offer,5999,test,limousine,2007,Unspecified,105,terios,125000,Aug,Gasoline,daihatsu,Yes,2016-04-02 00:00:00,86476,2016-04-07 00:45:48,2016,2016,April,April,9,4
2016-03-26 12:51:54,Ich_biete_mein_Auto_Daihatsu_charade_1_3_zum_zum_Privatverkauf_an,privat,Offer,9400,control,limousine,2012,manuell,90,charade,20000,May,Gasoline,daihatsu,No,2016-03-26 00:00:00,24143,2016-04-06 00:44:58,2016,2016,March,March,4,7
2016-03-30 20:39:13,Daihatsu_Coure,privat,Offer,2190,control,limousine,2003,manuell,58,cuore,80000,Nov,Gasoline,daihatsu,No,2016-03-30 00:00:00,13583,2016-04-07 12:45:07,2016,2016,March,March,13,1
2016-03-05 16:49:26,Daihatsu_Terios_Cosmic,privat,Offer,1850,control,limousine,2000,manuell,83,terios,90000,Oct,Gasoline,daihatsu,No,2016-03-05 00:00:00,56729,2016-03-08 12:17:15,2016,2016,March,March,16,2
2016-03-16 11:42:18,Daihatzu__Tip_top,privat,Offer,200,test,limousine,1999,automatik,0,andere,150000,Oct,Gasoline,daihatsu,Other,2016-03-16 00:00:00,40625,2016-03-16 11:42:18,2016,2016,March,March,17,2
2016-04-03 22:53:12,Klein_Wagen_TÜV_neu!_!!!,privat,Offer,1000,control,limousine,2000,manuell,60,Other,150000,Mar,,daihatsu,No,2016-04-03 00:00:00,59077,2016-04-03 23:43:09,2016,2016,April,April,16,9
2016-03-07 17:42:57,Daihatsu_Terios_4WD_Top,privat,Offer,5990,test,limousine,2006,manuell,105,terios,125000,Aug,Gasoline,daihatsu,No,2016-03-07 00:00:00,39128,2016-04-06 05:44:44,2016,2016,March,March,10,4
2016-03-29 13:46:45,Daihatsu_Applause,privat,Offer,100,control,limousine,1992,manuell,0,Other,100000,Jan,Gasoline,daihatsu,Other,2016-03-29 00:00:00,15890,2016-04-05 23:16:33,2016,2016,March,March,24,11
2016-03-12 17:53:06,Daihatsu_Terios_CXS,privat,Offer,2000,test,limousine,2001,manuell,86,terios,150000,Mar,Gasoline,daihatsu,No,2016-03-12 00:00:00,48432,2016-03-15 04:17:42,2016,2016,March,March,15,9
2016-03-25 15:52:14,Auto_zu_verkaufen,privat,Offer,350,test,limousine,2000,manuell,0,Other,150000,Jan,Gasoline,daihatsu,Other,2016-03-25 00:00:00,33758,2016-03-30 06:18:28,2016,2016,March,March,16,11
2016-03-14 21:58:44,Daihatsu_Terios_4WD_Top_S,privat,Offer,8200,test,limousine,2008,manuell,105,terios,60000,Jun,Gasoline,daihatsu,No,2016-03-14 00:00:00,42277,2016-04-06 16:18:04,2016,2016,March,March,8,6
2016-04-01 17:48:02,Sommerliebe_zu_verkaufen,privat,Offer,6000,test,limousine,2007,manuell,87,andere,150000,Jul,Gasoline,daihatsu,Yes,2016-04-01 00:00:00,45309,2016-04-05 13:16:06,2016,2016,April,April,9,5
2016-03-30 23:37:39,Daihatsu_Sirion_Auto,privat,Offer,250,control,limousine,1999,automatik,0,sirion,150000,Apr,Gasoline,daihatsu,Other,2016-03-30 00:00:00,45711,2016-04-06 00:17:22,2016,2016,March,March,17,8
2016-03-12 14:46:48,Daihatsu_Terios_4WD_Top,privat,Offer,6500,test,limousine,2007,manuell,105,terios,90000,Jan,Gasoline,daihatsu,No,2016-03-12 00:00:00,55585,2016-03-19 16:15:17,2016,2016,March,March,9,11
2016-03-09 16:38:56,Daihatsu_Applaus__1_6_XI____Tuev_faellig_____Bastler___Fahrbereit,privat,Offer,175,test,limousine,1994,manuell,77,andere,150000,Nov,Gasoline,daihatsu,No,2016-03-09 00:00:00,47051,2016-03-17 17:46:51,2016,2016,March,March,22,1
2016-03-16 21:51:58,Autogas__LPG__Daihatsu_Sirion_1.0__J__M3,privat,Offer,3990,control,limousine,2008,manuell,69,sirion,100000,Jun,Lpg,daihatsu,Other,2016-03-16 00:00:00,48432,2016-04-01 15:45:46,2016,2016,March,March,8,6
2016-03-30 11:51:38,Gran_Move_Scheckheft_Geflegt_TÜV__Klima_112000Km,privat,Offer,990,test,limousine,2000,manuell,91,move,125000,Nov,Gasoline,daihatsu,Other,2016-03-30 00:00:00,45665,2016-04-04 23:46:13,2016,2016,March,March,16,1
2016-03-31 11:46:28,Daihatsu_Terios,privat,Offer,2150,control,limousine,1999,manuell,83,terios,125000,Sep,Gasoline,daihatsu,No,2016-03-31 00:00:00,9419,2016-04-06 04:16:51,2016,2016,March,March,17,3
2016-04-01 16:57:13,Daihatsu_Terios_4WD_Top_S_*Austauschmotor*,privat,Offer,5500,control,limousine,2007,manuell,105,terios,125000,Apr,Gasoline,daihatsu,Yes,2016-04-01 00:00:00,51674,2016-04-05 12:46:17,2016,2016,April,April,9,8
2016-03-08 00:53:46,Daihatsu_Applause_TOP_Zustand_TÜV_bis_02/18,privat,Offer,1299,control,limousine,1998,manuell,99,andere,150000,Dec,Gasoline,daihatsu,No,2016-03-08 00:00:00,3103,2016-04-02 01:17:40,2016,2016,March,March,18,0
2016-03-14 21:57:14,Daihatsu_Terios_4WD_Top_S,privat,Offer,8200,test,limousine,2008,manuell,105,terios,60000,Jun,Gasoline,daihatsu,No,2016-03-14 00:00:00,42277,2016-04-06 18:44:46,2016,2016,March,March,8,6
2016-03-24 11:50:59,Daihatsu_Sirion_1.0,privat,Offer,2999,test,limousine,2007,manuell,69,sirion,100000,Nov,Gasoline,daihatsu,No,2016-03-24 00:00:00,22529,2016-04-07 02:45:18,2016,2016,March,March,9,1
2016-03-15 13:47:44,Daihatsou_sirion__auto,privat,Offer,3500,control,limousine,2007,manuell,64,sirion,125000,Feb,,daihatsu,No,2016-03-15 00:00:00,42285,2016-04-06 02:45:56,2016,2016,March,March,9,10
2016-03-17 21:48:12,Verkaufe_Daihatsu_YRV_mit_Unfallschaden!!!!,privat,Offer,300,test,limousine,2001,manuell,89,andere,150000,Jun,Lpg,daihatsu,Yes,2016-03-17 00:00:00,13357,2016-03-21 00:46:49,2016,2016,March,March,15,6
2016-03-10 00:59:24,Verkaufe__meinen_Auto,privat,Offer,300,control,limousine,2000,manuell,0,cuore,125000,Jan,Gasoline,daihatsu,No,2016-03-09 00:00:00,53424,2016-03-22 08:18:08,2016,2016,March,March,16,11
2016-03-25 19:57:33,Daihatsu_Terios_2WD_TOP,privat,Offer,6950,test,limousine,2008,manuell,105,terios,90000,Jun,Gasoline,daihatsu,No,2016-03-25 00:00:00,36151,2016-04-04 23:18:08,2016,2016,March,March,8,6
